Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,repl,pen_bar_MM,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
95,-0.00232492633277225,0.702368660602894,0.101880969438919,-0.00227509691856076,-0.00467277303002744,0.00102972885108765,0.0217786205203648,0.0123558181703293,0.0110557299984797,6.65218998761304,10.4037839181525,1.08907912094518,3.61442751580026,0.37618391985637,4.42124891547286,2.59360850142708,1.90377464337424,-0.0761342293284627,9.2643268053883,15.8688004746624,1.40465833476232,0.20176425787114,0.196072013246062,0.0155295232892342,1.02327242438054,3.54935802596145,0.685592524334959,0.351354769861905,0.613963454628322,0.255818106095134,0.183235941522953,0.436334908424293,0.257927434883092,0.00410472599554057,0.995417596664308,1.00266344903556,0.992773395322004,0.554247030648872,0.0564672247911493,0.389285744559979,1.05267079079026,1.04980329638983,0.58662349734491,0.43059657571228,-0.0172200730571896,-0.00137097197847912,0.965231958752248,0.0200959949127613,0.99486749575303,0.25463937621423,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23698005839078,0.787257097098858,0.470697794829528,0.275018355279049,0.35376285736076,0.518293466150938,-1.34829061654888,3.43488469599096,6.66248003599184
96,-0.00241238007643609,0.706210722760732,0.102047406410778,-0.00299771833072038,-0.00462380611221624,0.000821051299370046,0.0218213374216674,0.0123818511113851,0.0110795955847279,6.65313616628748,10.3377628429085,1.08361438409442,3.58695720208167,0.373856511357516,4.40824716735548,2.60387847845971,1.88032187337245,-0.0759531844766699,9.27559058150055,15.7526055564839,1.39699586013914,0.202405791864126,0.195046416616687,0.0154781491638718,1.02050774313809,3.53629702131265,0.683740187902518,0.350081081973505,0.612304645882852,0.255126935784522,0.183829855110755,0.436257409407188,0.259645500159981,0.0035489508437744,0.995458823350389,1.00257555802318,0.992901547802717,0.553018390387754,0.0564340924365336,0.390547517175713,1.05264823412321,1.04977751090478,0.590683412160343,0.426546380451815,-0.0172297926121584,-0.00117958310839859,0.965227208062485,0.0200707834381452,0.994980363100372,0.256834548704999,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23637875301599,0.788866006971852,0.470697794829528,0.274269479593009,0.352694268412897,0.518261627491184,-1.34587411965715,3.40010731298473,6.66725139437562
97,-0.00249643240128303,0.709930536424089,0.102131704197346,-0.00376824582574309,-0.00459051871784433,0.00065258743980956,0.0218223303035274,0.0123859150074693,0.0110841436645562,6.66636530668745,10.2974730790795,1.08008885896678,3.56187870374815,0.371488462278969,4.3953151478588,2.61388272322259,1.85719176302618,-0.0757593383899788,9.29875841982714,15.6647911773806,1.39123867216978,0.202920577650148,0.194022772132735,0.0154206893140094,1.01786112334975,3.52377281767142,0.681966952644331,0.349014093712361,0.610716674009849,0.254465280837437,0.184410187733046,0.43619181203832,0.260825656177526,0.00299152410239407,0.995497394591359,1.00249108543671,0.99302368774451,0.551857423869202,0.0563621391737189,0.391780436957079,1.05260435033324,1.04973642728825,0.594697452922337,0.422538930782,-0.017236383704337,-0.000973814399335743,0.965252388612086,0.0200249415689203,0.995098361320829,0.258410153433988,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23576656423846,0.790406712262883,0.470697794829528,0.273600142579398,0.351581339202426,0.51794464069266,-1.34415299881493,3.3653470673729,6.67180511493726
98,-0.0025725822181892,0.713571302522194,0.102133674702672,-0.00455445363643225,-0.00457365916053076,0.000531226865563728,0.0217701272931156,0.0123620854276864,0.011064199705597,6.69554502178006,10.2883237453668,1.079105926726,3.53958915788613,0.369132414582133,4.38261263368958,2.62374263786656,1.83441878870153,-0.0755487928785025,9.33758401422041,15.6111890679645,1.38804717962579,0.203280392599717,0.192986852885895,0.0153576311961648,1.01532864041861,3.51194474366243,0.680270189080466,0.348188271358126,0.609197184251163,0.253832160104651,0.184984038025928,0.436140712204608,0.261470705775988,0.00243664516505311,0.995529030268913,1.00241455487072,0.993131060828726,0.550750266449347,0.0562501485559476,0.392999584994706,1.05253154968639,1.04967408354166,0.598670897285693,0.41856740306003,-0.0172383003457233,-0.000753312891002398,0.965316513992492,0.0199611867278926,0.995217571652671,0.25935851125765,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.2351699681711,0.791902861920304,0.470697794829528,0.273023833544009,0.350407189323883,0.517253453594502,-1.3430861040902,3.33076332496018,6.67619696825355
99,-0.00263764872346235,0.717178577024091,0.102057055036451,-0.00532002428848932,-0.00457326505946565,0.000458856421268194,0.0216594043741371,0.012307592349148,0.0110173416739018,6.74280537547533,10.3128314254535,1.080979031978,3.52023960044299,0.366825538628222,4.3702843405609,2.63357556657277,1.81202737787179,-0.0753186038836678,9.39429747292222,15.594488230496,1.38777556428092,0.203474887776936,0.191930604034489,0.0152895975583698,1.01290532187623,3.50095966832038,0.678646565657074,0.347617114781098,0.607743193125738,0.253226330469057,0.18555835690282,0.43610578835038,0.261581479114778,0.00188463200318821,0.995549067617561,1.00234916303292,0.993215841678579,0.549681405958039,0.0560988655003736,0.394219728541588,1.05242599967251,1.04958734755895,0.602609661373835,0.414624595716632,-0.0172342570904668,-0.000517844746907773,0.965423815197448,0.0198833813104435,0.995333658455054,0.259674999758705,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23461801381886,0.793379189514864,0.470697794829528,0.272547357633604,0.349166993742445,0.516145877654802,-1.34260476057517,3.29650477209359,6.68047633312433
100,-0.0026908834024159,0.720794345025051,0.101909575213471,-0.00602703044720543,-0.00458858899270975,0.000429933371198343,0.0214951470674761,0.0122250589823621,0.010945881168555,6.80732003086663,10.3681355267207,1.08545799346359,3.50342661941198,0.364555667210706,4.35855808246309,2.64355784486941,1.79006824897002,-0.0750680113763467,9.46826051496495,15.611497283727,1.39016219953911,0.203521652242326,0.190851475096505,0.0152165502411671,1.01058607382467,3.49076205868367,0.677092669462529,0.347115108607688,0.606351644294802,0.252646518456168,0.186139013013418,0.436108082990276,0.261444379484617,0.00161425578931121,0.995585034402896,1.00229566218057,0.993304742272278,0.548635457956956,0.0559112064674414,0.395453335575603,1.05228921994007,1.04947697183866,0.606521192296581,0.41070193745323,-0.0172231297498104,-0.000379486608494535,0.965571111871347,0.0197963100292335,0.995442313223227,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23413946299412,0.794895912514082,0.470697794829528,0.272155641106191,0.347865731841704,0.514654028511582,-1.34262907419214,3.26276441489217,6.68487937020831
101,-0.00275406103188863,0.724323183152764,0.101794063834949,-0.00574631983534457,-0.00461808495730587,0.000255068776046752,0.0215246448220225,0.0122435604521223,0.0109629702107163,6.81207901780527,10.3160240504896,1.07851661056786,3.48074606750491,0.361744794775294,4.34683751486172,2.65320773981659,1.76842448866489,-0.0747947136197625,9.48269778303534,15.5156865651251,1.38060219243187,0.204111701734401,0.18996724641626,0.0151355007084765,1.00837002870169,3.48061710660741,0.675607919230134,0.345928407673975,0.605022017221016,0.252092507175423,0.186700676320924,0.436132631279623,0.261198391033297,0.00147448177161958,0.995636843852158,1.00223216866295,0.993419364278047,0.547609964064223,0.0557434436386079,0.396646592297169,1.05226744233173,1.0494531471232,0.610376562442314,0.40683013400402,-0.017206696446334,-0.00033981677846286,0.965571111871347,0.0197963100292335,0.995539877967287,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23373927350763,0.796429319953852,0.470697794829528,0.271520733570067,0.346902465043497,0.514593357659505,-1.34176700859507,3.22935045874639,6.68909752747554
102,-0.0028154445290978,0.727763226707457,0.101703586484335,-0.00552588939438015,-0.0046411872330101,8.60916227649611e-05,0.0215547233848706,0.0122624306495369,0.0109804012518229,6.81592496685584,10.2642002959063,1.0718821023692,3.45844454654289,0.359071454601429,4.33513621242155,2.66257061986115,1.74707484088628,-0.0745092483258873,9.49593389043825,15.4208680608111,1.37150397258216,0.204682228289405,0.189097325151333,0.0150596639374185,1.00618628649844,3.47049096613377,0.674144811953954,0.344719988103947,0.603711771899063,0.25154657162461,0.187243924568152,0.436195864278288,0.260933474388711,0.00142088589202571,0.995702362086956,1.00217047824826,0.993545892338989,0.546607346353194,0.0555919275228051,0.397800726124001,1.05224525086024,1.04942886061146,0.614183843227818,0.403003447937889,-0.0171872911657065,-0.000340376500299972,0.965571111871347,0.0197963100292335,0.995637882220454,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23332556075518,0.798005857748639,0.470697794829528,0.270896596115338,0.345947280827701,0.51453457685646,-1.34028898881626,3.19621544156378,6.69322714868848
103,-0.00287502820455563,0.731113613002084,0.101632714766687,-0.00535288170705228,-0.00465928270313298,-7.70562655549867e-05,0.0215847806922664,0.01228128011231,0.0109978103217963,6.81907792407842,10.2131399672598,1.06554810479787,3.43657802968802,0.356516457112205,4.32347059168671,2.67166406201909,1.72602503301598,-0.0742185033483481,9.50820517109832,15.3275323648541,1.36283425115599,0.205232523395225,0.188241718403256,0.014988192594259,1.00403362415348,3.46039816757076,0.672702528182831,0.34353473957378,0.602420174492088,0.25100840603837,0.187769338394412,0.436250144669898,0.260652249623872,0.00136949074758549,0.995771051638445,1.00211059665442,0.99367380702575,0.545629247675222,0.0554537816973376,0.39891697062744,1.05222323941929,1.04940480662398,0.617944312413327,0.399222105577594,-0.0171664179909209,-0.000341446598995796,0.965571111871347,0.0197963100292335,0.995736475548713,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23289308820785,0.799535850632349,0.470697794829528,0.270282605360683,0.34499931813645,0.514474285394335,-1.33838488695734,3.163366040897,6.69729356917791
104,-0.00293282200635709,0.734374250727651,0.101577198516771,-0.00521714809371265,-0.00467345704666267,-0.000234476267894856,0.0216147831509624,0.0123000873767593,0.0110151775045348,6.82157996740157,10.1628848043725,1.05947118944814,3.4151576761369,0.354064556431696,4.31185872924367,2.68050463677899,1.70528132920185,-0.0739272367371768,9.51957062753976,15.2357362034612,1.35452889587571,0.205763518681506,0.187400981689295,0.0149203867330563,1.00191469478743,3.45035230307404,0.671282845507576,0.342373122678098,0.601148816872456,0.250478673696857,0.188277495322303,0.436294257568212,0.260357609297169,0.00132065249199813,0.99584267594063,1.00205251388361,0.99380288172831,0.544676712672084,0.0553267345705546,0.399996552757361,1.05220142479025,1.04938100162091,0.62165873354891,0.395486363585069,-0.0171450971339794,-0.000342641183384572,0.965571111871347,0.0197963100292335,0.995835696633266,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23244271306255,0.801015074479377,0.470697794829528,0.269677703715358,0.344059103922289,0.514413229971815,-1.33619374631449,3.1308137277176,6.70131934463192
105,-0.00298884749696966,0.737545638821372,0.101533709627543,-0.00511069099858141,-0.00468456029664577,-0.000386300203995882,0.0216447019540624,0.012318837257861,0.0110324896849998,6.82348038609823,10.113483269717,1.05361940558031,3.39418924381687,0.351703827483108,4.30031748370615,2.68910797917337,1.68484817565136,-0.0736386711185852,9.53009553170832,15.1455386182216,1.34654026242999,0.206276131773723,0.18657550623928,0.0148557004851657,0.999831503334602,3.44036659627997,0.669887107234184,0.341236033558641,0.599898902000761,0.249957875833651,0.188768965337005,0.436329530031263,0.260051985425421,0.00127399005771763,0.995917003697183,1.00199620826555,0.993932906613603,0.543750328577939,0.0552089879717135,0.401040683450347,1.05217981563288,1.04935745160376,0.625327778572873,0.39179622945679,-0.0171240080296636,-0.000343734613575006,0.965571111871347,0.0197963100292335,0.995935518557158,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23197554470657,0.802444627798917,0.470697794829528,0.269081195488986,0.343127160451061,0.51435213504782,-1.33381671760247,3.09856948511225,6.70532464696019
106,-0.00304313474252399,0.74062872427301,0.101499641744443,-0.00502721606595014,-0.0046932580744915,-0.000532680647918338,0.0216745039115741,0.0123375084115015,0.0110497270172229,6.82481934810369,10.0649586668169,1.04796615694381,3.37367596286202,0.349424878069486,4.28886244758389,2.69748875350941,1.66472862725114,-0.0733549331766533,9.5398350317895,15.0569695127004,1.33882981335747,0.206771237866191,0.185765556429276,0.014793711520829,0.99778559570858,3.43045364122997,0.668516349124749,0.340124041758502,0.598671357425148,0.249446398927145,0.189244307689798,0.436357048465749,0.259737448928775,0.00122922002052699,0.995993785164109,1.00194164958376,0.994063661868807,0.542850334671262,0.055099114489984,0.402050550838754,1.05215842775301,1.04933417201111,0.628952032511075,0.388151554762881,-0.0171035872739554,-0.00034457081388978,0.965571111871347,0.0197963100292335,0.99603586829095,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23149292986913,0.803825696690408,0.470697794829528,0.268492727292708,0.342204000927385,0.514291641771978,-1.33132689800283,3.06664382598061,6.70932734175327
107,-0.00309571991226521,0.743624790577404,0.101472953577251,-0.00496177435702794,-0.00470007165111141,-0.00067378360642445,0.0217041585219694,0.0123560823647304,0.0110668726687175,6.82563854255768,10.017333741963,1.04249126840457,3.3536191523224,0.347220285723039,4.27750789390553,2.70566063711065,1.64492462816737,-0.073077371372489,9.54884479110535,14.9700552080739,1.33136827228123,0.207249680077407,0.18497129288381,0.01473408952611,0.995778138577021,3.42062523902525,0.667171352846604,0.339037469483326,0.597466883146213,0.248944534644255,0.189704068640396,0.436377745583975,0.259415771734069,0.00118611811129786,0.996072762105896,1.00188880148817,0.994194925251547,0.541976707287211,0.0549959772585063,0.403027315454283,1.05213727352649,1.04931117403154,0.632532003275664,0.384552096435178,-0.0170840997108415,-0.000345046149184753,0.965571111871347,0.0197963100292335,0.996136641520554,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23099635810188,0.805159593976286,0.470697794829528,0.267912132133829,0.341290115233287,0.514232341407927,-1.32877666722771,3.03504672073605,6.71334307467695
108,-0.00314664343048601,0.74653537031565,0.101452046291591,-0.00491047780369713,-0.00470540928454988,-0.00080978301438106,0.021733636562083,0.0123745414169352,0.0110839105106113,6.82597803523113,9.97062558316698,1.03717895246655,3.33401846974859,0.345084141530614,4.26626676775369,2.71363633049132,1.62543722520832,-0.072806787945945,9.55717784863017,14.8848138082907,1.32413288178786,0.207712262824708,0.184192793521563,0.0146765757366418,0.993809984906838,3.41089229918516,0.665852689887582,0.337976445994102,0.596285990944103,0.24845249622671,0.190148779916992,0.436392426532797,0.259088477624421,0.00114450711182177,0.996153675040706,1.00183762335236,0.994326477485807,0.541129225780076,0.0548986672635731,0.40397210695635,1.05211636457684,1.04928846812246,0.636068131285783,0.380997559143296,-0.0170656904290786,-0.000345096508707367,0.965571111871347,0.0197963100292335,0.996237713885682,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23048739222633,0.806447712935309,0.470697794829528,0.267339381230848,0.340385964657584,0.514174764167941,-1.3262031953598,3.00378753866996,6.71738539310717
109,-0.00319594855807486,0.749362176736696,0.101435667543244,-0.0048702736627374,-0.00470959074168187,-0.000940856624626951,0.0217629103610901,0.0123928688047335,0.0111008252677243,6.82587607981789,9.92484642060766,1.03201678917997,3.31487217807417,0.343011701383463,4.25515070742795,2.72142758339378,1.60626673080293,-0.0725436067687508,9.56488445618282,14.8012564324164,1.31710585020478,0.208159750694035,0.183430069861507,0.0146209664101035,0.991881727321479,3.40126478780171,0.664560757305391,0.336940949267729,0.595129036392887,0.24797043183037,0.190578957722877,0.436401790375485,0.258756883233358,0.00110424647703042,0.996236268439869,1.00178807169913,0.994458106044475,0.540307523639382,0.0548064543389979,0.404886022021621,1.05209571168179,1.04926606392113,0.639560798322945,0.37748762410829,-0.0170484224312349,-0.000344687219295868,0.965571111871347,0.0197963100292335,0.996338949436146,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22996761701386,0.807691492866853,0.470697794829528,0.266774535708285,0.339491977875796,0.514119380201572,-1.32363254736463,2.97287500270865,6.72146588268354
110,-0.00324368030794503,0.752107050301259,0.101422836350724,-0.00483876619835077,-0.00471286649135116,-0.00106718296644481,0.0217919539923568,0.0124110488185565,0.0111176026250554,6.8253690014531,9.88000429144491,1.02699493640262,3.29617736886897,0.340999116712518,4.24417008628044,2.72904523157657,1.58741284871404,-0.0722879940101674,9.57201199916336,14.7193882296158,1.31027315919339,0.208592868290905,0.182683080000829,0.0145671000884179,0.989993741614668,3.39175171008953,0.663295806881828,0.335930838909516,0.593996244968801,0.247498435403667,0.190995102157213,0.436406447468857,0.258422131222108,0.00106522422002127,0.996320294427047,1.00174010129052,0.994589607767039,0.539511128038131,0.0547187488484059,0.405770123113463,1.05207532470128,1.0492439701726,0.64301033561914,0.374021968115257,-0.0170323037343971,-0.000343805298687646,0.965571111871347,0.0197963100292335,0.996440206935611,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22943860174641,0.808892393111145,0.470697794829528,0.266217711387644,0.338608548567171,0.514066601775354,-1.32108272816025,2.94231715754683,6.72559431097756
111,-0.00328988461975876,0.754771917006694,0.101412784271995,-0.00481407598603267,-0.0047154327298552,-0.00118893912141205,0.021820743383603,0.0124290668699363,0.0111342292893444,6.82449114067654,9.83610360817755,1.02210552046888,3.27793015001778,0.339043226805909,4.23333406855892,2.73649924062509,1.56887477216317,-0.0720399442293341,9.57860498510299,14.6392092338236,1.30362365083351,0.20901230074907,0.181951738965605,0.0145148477880571,0.988146222401612,3.38236111788291,0.66205796900908,0.334945882244205,0.592887733440967,0.247036555600403,0.191397696947706,0.436406933508625,0.258085217235045,0.00102735056043474,0.996405515327566,1.00169366595714,0.994720790587686,0.538739490370285,0.054635071715726,0.406625437913989,1.05205521254183,1.04922219469374,0.646417031193334,0.370600275511568,-0.0170173067049018,-0.000342453506164038,0.965571111871347,0.0197963100292335,0.996541344503522,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22890187343429,0.810051873510655,0.470697794829528,0.265669053453063,0.33773603423901,0.514016786114797,-1.31856593149851,2.91212135031136,6.72977877297465
112,-0.00333460773584378,0.757358755985607,0.101404909341332,-0.00479472907342049,-0.00471744314560107,-0.00130629912302827,0.0218492563658983,0.0124469095218425,0.0111506930169504,6.8232748424697,9.79314564702037,1.01734216676236,3.26012580430682,0.337141398811062,4.22265067422883,2.74379875399825,1.55065126147772,-0.0717993412471414,9.58470508176016,14.5607150883791,1.29714832977686,0.209418694708403,0.181235927002716,0.0144641054505712,0.986339212476369,3.37310013484694,0.660847272359168,0.333985775025788,0.591803527485822,0.246584803119092,0.191787209416189,0.43640372093063,0.257747011896061,0.000990552959416578,0.996491705344512,1.00164871922548,0.994851474591858,0.53799200977178,0.0545550309772682,0.407452959250952,1.05203538314757,1.04920074436391,0.649781136470068,0.367222245241065,-0.0170033817111331,-0.000340645789617222,0.965571111871347,0.0197963100292335,0.996642222977562,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22835889819164,0.811171379879332,0.470697794829528,0.265128718497073,0.336874755964493,0.513970238658694,-1.31609019298437,2.88229422242816,6.73402583464447
113,-0.00337789573304697,0.759869574401879,0.10139873999487,-0.00477956976818006,-0.0047190181317337,-0.00141943283099044,0.0218774726773999,0.012464564491647,0.0111669826167691,6.82175047843485,9.75112896953935,1.01269963871341,3.24275892408626,0.335291404642167,4.21212684900497,2.75095214324491,1.5327407064726,-0.0715660007125402,9.59035119068168,14.4838976643988,1.29083983078025,0.209812659618235,0.180535496254228,0.0144147881372195,0.984572627113513,3.36397499389263,0.659663660166054,0.333050157899308,0.590743576268108,0.246143156778378,0.192164090616317,0.436397228212457,0.257408278844234,0.00095477224250496,0.996578651575668,1.00160521478829,0.994981492569723,0.537268051180524,0.0544783034292042,0.408253645390272,1.05201584351109,1.04917962513542,0.653102872224661,0.363887594415473,-0.0169904666401346,-0.000338403816361884,0.965571111871347,0.0197963100292335,0.996742708294214,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22781106882606,0.812252333362413,0.470697794829528,0.264596862050813,0.336024998801888,0.513927216541237,-1.31366059894912,2.85284171114355,6.73834067204746
114,-0.0034197941752846,0.762306388086188,0.101393906816672,-0.00476769208142924,-0.0047202520010261,-0.00152850516532843,0.0219053739340906,0.0124820206341019,0.0111830879349135,6.81994649289387,9.71004978826492,1.00817356076414,3.22582352614872,0.33349132643348,4.20176853679546,2.75796705887396,1.51514117738095,-0.0713396994594491,9.59557954542818,14.4087455916787,1.28469201330709,0.210194769256935,0.179850276157139,0.014366825568921,0.982846274293116,3.35499108262064,0.658507003776388,0.332138629504884,0.589707764575869,0.245711568573279,0.192528775596579,0.436387827503332,0.257069689598944,0.000919959575948699,0.996666154536738,1.00156310685384,0.995110690196564,0.536566959148398,0.0544046202567979,0.409028420594804,1.05199659969828,1.04915884205795,0.656382433904703,0.360596059516387,-0.0169784934210902,-0.000335754343990914,0.965571111871347,0.0197963100292335,0.996842673118954,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22725969713365,0.813296122809978,0.470697794829528,0.264073630164267,0.335187012712421,0.513887932166846,-1.31128016559467,2.82376905910434,6.74272720429391
115,-0.00346034785935331,0.764671206682924,0.101390120408618,-0.00475838587592203,-0.00472121863666553,-0.00163367561211603,0.0219329435769389,0.0124992679100094,0.0111989998263332,6.81788946580419,9.66990228500406,1.00376020630436,3.20931315015258,0.331739484056517,4.19158075250768,2.76485048078178,1.49785046712246,-0.0711201953965653,9.60042382621834,14.3352447170448,1.27869965366777,0.210565563385111,0.179180077835212,0.0143201587034535,0.981159871624803,3.3461529936528,0.657377113988618,0.331250756924331,0.588695922974882,0.245289967906201,0.192881683752739,0.436375850919077,0.256731835879996,0.000886074111790495,0.996754028318433,1.00152235040135,0.995238925940089,0.53588806835122,0.054333755775672,0.409778175873108,1.05197765688315,1.04913839931289,0.659619996379031,0.357347396019052,-0.0169673923980824,-0.000332727241296203,0.965571111871347,0.0197963100292335,0.996941997905907,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22670600972921,0.814304099476753,0.470697794829528,0.263559153955365,0.334361013833542,0.513852556780171,-1.3089504743644,2.79508083046323,6.74718821931097
116,-0.00349960063265085,0.766966022340464,0.101387154056003,-0.00475109458938217,-0.00472197591827639,-0.00173509793293214,0.0219601668026944,0.0125162973449331,0.0112147101173348,6.81560418704431,9.63067888897958,0.999456335826912,3.19322094327839,0.330034379676306,4.18156765373951,2.77160876745914,1.48086612694741,-0.0709072406670415,9.60491528473167,14.2633785020705,1.27285821194813,0.21092554947048,0.178524697690807,0.0142747371119519,0.979513060586855,3.33746457750871,0.656273750593193,0.3303860840214,0.587707836352113,0.244878265146714,0.193223219242262,0.436361595767549,0.256395239878686,0.000853081156871618,0.996842100475671,1.00148290136419,0.99536607077146,0.535230711534273,0.0542655186058295,0.410503769859898,1.05195901938925,1.04911830025429,0.662815718164551,0.354141377005996,-0.0169570951705477,-0.00032935401136973,0.965571111871347,0.0197963100292335,0.997040571526537,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22615114650641,0.815277573509731,0.470697794829528,0.263053546316213,0.333547185995839,0.513821223962127,-1.30667212787725,2.76678093210013,6.75172549183915
117,-0.00353759526619694,0.769192801181935,0.10138483014911,-0.00474538205995412,-0.00472256918879943,-0.00183292002603674,0.0219870304838184,0.0125331009812737,0.011230211562031,6.81311373791371,9.59237052065576,0.995259073852611,3.17753973329972,0.328374655452592,4.17173261031659,2.77824770344113,1.46418549694591,-0.0707005900704504,9.60908287435328,14.193128369732,1.26716365620572,0.211275204438259,0.177883920358981,0.0142305169709668,0.977905418570728,3.32892899630072,0.655196630442388,0.329544138109617,0.586743251142437,0.244476354642682,0.193553771439817,0.436345328914032,0.256060362873428,0.000820950751932172,0.996930211724274,1.00144471675747,0.995492007738764,0.534594225468435,0.0541997447478122,0.411206029783752,1.05194069073518,1.04909854745396,0.665969745179,0.350977791174395,-0.0169475363533953,-0.000325666701710058,0.965571111871347,0.0197963100292335,0.997138291575515,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.225596161029,0.816217811802376,0.470697794829528,0.262556900169557,0.332745682396983,0.513794033004247,-1.30444507440792,2.73887263870634,6.75633989341589
118,-0.00357437337004118,0.771353476955352,0.101383009546609,-0.0047409065032864,-0.00472303397017804,-0.00192728389940711,0.0220135230817231,0.0125496718262263,0.0112454977950141,6.81043957669855,9.55496680609045,0.991165815741357,3.16226209184696,0.326759061369319,4.16207827096937,2.78477254464532,1.44780573251376,-0.0705000061897111,9.61295338233909,14.1244740077422,1.2616123304492,0.21161497641322,0.177257521150831,0.0141874595282375,0.97633646912246,3.32054877699318,0.654145434312048,0.328724435289948,0.585801881473476,0.244084117280615,0.193873715417993,0.436327290452226,0.255727612502709,0.000789656571396108,0.997018215502831,1.00140775476311,0.99561663144768,0.533977955365133,0.0541362921464619,0.411885752488405,1.05192267368257,1.04907914274893,0.669082214064614,0.34785644052077,-0.0169386545853841,-0.000321697111786885,0.965571111871347,0.0197963100292335,0.997235064437377,0.25967489085947,0,0.470697794829528,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22504202231484,0.817126036886421,0.470697794829528,0.262069287823672,0.331956627366054,0.513771052129745,-1.3022688365686,2.71135862064522,6.76103149434311
