Time,n_MM,psi_o_MM,psi_y_MM,n_y_MM,n_m_MM,n_o_MM,mu_o_MM,mu_m_MM,mu_y_MM,s_o_MM,s_m_MM,s_y_MM,h_m_MM,h_y_MM,a_MM,a_o_MM,a_m_MM,a_y_MM,z_o_MM,z_m_MM,z_y_MM,c_o_MM,c_m_MM,c_y_MM,y_MM,k_MM,w_MM,inv_MM,b_MM,gov_MM,e_MM,t_MM,f_MM,nx_MM,tilde_R_MM,g_MM,q_MM,tilde_s_m_MM,tilde_s_y_MM,tilde_s_o_MM,Omega_m_MM,Omega_y_MM,eta_o_MM,eta_m_MM,eta_y_MM,walras_MM,gamma_MM,phi_MM,R_star,fy_target_MM,b_y,alpha,delta,beta,sigma,g_y,repl,x,omega,nu,Lambda_MM,w_indiv_MM,t_indiv_MM,e_indiv_MM,c_y_indiv_MM,c_m_indiv_MM,c_o_indiv_MM,a_y_indiv_MM,a_m_indiv_MM,a_o_indiv_MM
154,-0.00434791243306652,0.818020303423346,0.101376424823189,-0.004724717709647,-0.00472471497975002,-0.00384013706259834,0.0227270921572758,0.0129964604589045,0.0116577188242018,6.82917587020534,8.85389285141895,0.913303090794477,2.73985212260933,0.28240870426363,3.65483439199479,2.87779135478795,0.843668884881728,-0.0666258476748861,9.72181802734143,12.4095782637283,1.14240376930983,0.220948654245525,0.161280593218794,0.0133178219266078,0.940101159127362,3.11445490000366,0.629867776615332,0.309902020316551,0.98710621708373,0.23502528978184,0.206097851897385,0.440751588214861,-0.446726725092593,-0.000225391739348978,0.999603431279334,1.00063034800477,0.998973730181698,0.520997032704932,0.0528168165191163,0.426186150775952,1.05145001501464,1.0485724671348,0.787393092582032,0.230836419491296,-0.0182295120733287,-0.000147828622606561,0.965571111871347,0.0197963100292335,0.999805419133678,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20896614966339,0.845977156389068,0.483586459865355,0.252151167077396,0.309561442953813,0.51843227153967,-1.26145141009724,1.61933529736539,6.75242813392316
155,-0.00435929652330884,0.818725016304176,0.101376424605349,-0.004724717174035,-0.0047247150353622,-0.00386729950380182,0.0227396628684459,0.0130043227554686,0.0116649683076837,6.82508391258661,8.83849600676128,0.911645693009256,2.7346915362951,0.28186242172815,3.65086383749266,2.8811816801317,0.836232614536707,-0.0665504571757499,9.72117675351638,12.3816606142036,1.14025873962213,0.221056282061024,0.16101511087782,0.0133010820604788,0.939507402790734,3.11088085697971,0.629469959869792,0.309605176087649,0.98648277293027,0.234876850697683,0.206145121262954,0.440695305602518,-0.44649979241732,-0.000203051200795438,0.999655790234028,1.00061890699407,0.999037478950963,0.520805817179281,0.0527974316593026,0.426396751161417,1.05144209351102,1.04856406845041,0.789178070828969,0.229050616993433,-0.0182286878224019,-0.000144047793126005,0.965571111871347,0.0197963100292335,0.999851699124862,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20864617695525,0.846179691289458,0.483458470782099,0.251926687387173,0.309165346404709,0.51842862652896,-1.26048663891824,1.60565144810747,6.75704416669207
156,-0.00437033262224807,0.81940869693593,0.101376424434687,-0.00472471675442243,-0.00472471507893024,-0.00389360521662807,0.0227519081422694,0.0130119820752083,0.0116720307754117,6.82108737742912,8.82354362878786,0.910036186713348,2.72968387437829,0.281332297225284,3.6470073706586,2.88450360009005,0.828981021004049,-0.0664772504354997,9.72056163306243,12.3545220197113,1.13817605949761,0.221161325367887,0.160756819069873,0.0132848259944735,0.938930931370799,3.10740897605499,0.629083724018436,0.309316929090405,0.985877477939339,0.2347327328427,0.206190669824619,0.440640400489676,-0.446279083335729,-0.000181350145653426,0.999706799382736,1.00060781571464,0.999099530987312,0.520620442585701,0.0527786389569428,0.426600918457356,1.05143438002586,1.04855589077959,0.790923435827646,0.227304454516182,-0.0182278903438286,-0.000140350848886275,0.965571111871347,0.0197963100292335,0.999896842659055,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20833465719103,0.846375525135359,0.483333862876412,0.251708385381277,0.30877930622828,0.518426744526559,-1.2595484034693,1.5922944110432,6.7615972570354
157,-0.00438103160816557,0.820071973022215,0.101376424300986,-0.00472471642568706,-0.00472471511306261,-0.00391908259023932,0.0227638357676425,0.0130194432451307,0.0116789106670363,6.81718448916256,8.80902258919553,0.908473154298445,2.72482448365244,0.280817839173827,3.6432616642772,2.88775824448721,0.821909583204218,-0.0664061634142344,9.71997201725048,12.3281402946206,1.13615386960531,0.221263846667711,0.160505522885112,0.0132690395472716,0.938371236986193,3.10403631173465,0.628708728780749,0.309037024597993,0.985289798835502,0.234592809246548,0.206234563067007,0.440586844464004,-0.446064446292958,-0.000160269016288938,0.999756490785539,1.00059706323379,0.999159929127178,0.520440726585796,0.0527604199218753,0.426798853492329,1.05142686943009,1.04854792865079,0.792629931800445,0.225597187065421,-0.0182271188658663,-0.000136736942154509,0.965571111871347,0.0197963100292335,0.999940872454878,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20803137929888,0.846564886177047,0.483212551719551,0.251496094362397,0.308403079709121,0.518426525416352,-1.25863599100547,1.57925685139233,6.76608716461586
158,-0.0043914040049927,0.820715453534374,0.101376424196242,-0.00472471616814718,-0.00472471513980277,-0.00394375899069743,0.0227754533833314,0.0130267110008615,0.0116856123385755,6.81337347444818,8.79492016205004,0.906955221800119,2.72010885866895,0.280318571645728,3.63962348964461,2.89094672622052,0.815013897422178,-0.0663371339980897,9.71940724347917,12.3024939163181,1.13419036841127,0.221363906588221,0.160261032838759,0.0132537089635144,0.937827826807563,3.10076000338987,0.628344643961067,0.308765215789036,0.984719218147941,0.234456956701891,0.206276863777761,0.440534609299257,-0.445855731893199,-0.00013978893778224,0.99980489591951,1.00058663897498,0.999218715276597,0.52026649276552,0.0527427566656883,0.426990750568792,1.05141955670276,1.04854017670913,0.7942982933388,0.223928079302994,-0.0182263726417941,-0.000133205136076345,0.965571111871347,0.0197963100292335,0.999983811153404,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2077361365731,0.846747994393332,0.483094454629241,0.251289651914167,0.308036429536099,0.518427872953556,-1.25774870696596,1.56653159247274,6.77051369934714
159,-0.00440145999469422,0.821339729270193,0.101376424114182,-0.00472471596638369,-0.00472471516075168,-0.00396766080274014,0.0227867684783276,0.0130337899867532,0.0116921400624871,6.80965256507887,8.7812240111121,0.905481057508713,2.71553263681364,0.279834033840917,3.63608971374082,2.89407014210127,0.80828967357814,-0.0662701019385823,9.71886663898217,12.2775620040513,1.13228381031179,0.221461563974823,0.160023164710961,0.0132388209007428,0.937300222621086,3.09757727299849,0.627991149156128,0.308501263484749,0.98416523375214,0.234325055655272,0.206317632172788,0.440483666992597,-0.445652793009807,-0.000119891689394874,0.999852045674967,1.00057653270533,0.999275930419429,0.520097570429101,0.0527256318805761,0.427176797690323,1.05141243692996,1.04853262971519,0.795929245410129,0.222296405537961,-0.0182256509480904,-0.000129754416065774,0.965571111871347,0.0197963100292335,1.00002568128317,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2074487266649,0.846925061828649,0.482979490665961,0.251088899811173,0.307679123705452,0.518430694673096,-1.25688587457206,1.55411161200247,6.77487672024568
160,-0.00441120942917068,0.821945373396015,0.101376424049894,-0.00472471580831679,-0.00472471517716366,-0.00399081346956631,0.0227977883924341,0.0130406847561422,0.0116984980278793,6.80602000058856,8.76792217753604,0.904049370622612,2.71109159354985,0.279363779580215,3.63265729646271,2.8971295736024,0.801732731654438,-0.0662050087941288,9.71834952415194,12.2533242984598,1.13043250382542,0.221556875975801,0.15979173939164,0.0132243624167244,0.936787960402631,3.09448542291875,0.627647933469763,0.308244935895387,0.983627358422762,0.234196990100658,0.206356926014816,0.440433989797644,-0.445455484878801,-0.000100559677438446,0.999897970353259,1.00056673452368,0.999331614626641,0.519933794400895,0.0527090288190555,0.42735717678005,1.05140550530376,1.04852528254373,0.797523503365834,0.220701449717022,-0.0182249530828564,-0.000126383700141337,0.965571111871347,0.0197963100292335,1.0000665052288,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20716895156427,0.847096292913878,0.482867580625709,0.250893683928844,0.307330935423738,0.518434901796046,-1.25604683443141,1.54199003851683,6.77917613419062
161,-0.00442066184170138,0.822532941972732,0.101376423999529,-0.00472471568448318,-0.00472471519002127,-0.00401324153074323,0.0228085203170613,0.0130473997717401,0.0117046903408449,6.80247403059469,8.75500306793582,0.902658909942993,2.70678163782318,0.278907376815716,3.62932328791919,2.90012608752184,0.795338998270969,-0.0661417978736127,9.71785521551253,12.2297611417791,1.12863480984226,0.221649898121652,0.159566582730199,0.0132103209571592,0.936290589902562,3.0914818336988,0.627314695234717,0.30799600837574,0.98310511939769,0.234072647475641,0.206394800725655,0.440385550253652,-0.445263665177293,-8.17759094819118e-05,0.999942699665908,1.00055723484909,0.999385807066525,0.519775004834827,0.0526929312744928,0.427532063890681,1.05139875712095,1.0485181301822,0.799081772950729,0.219142505413719,-0.0182242783644479,-0.000123091848347865,0.965571111871347,0.0197963100292335,1.00010630520281,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2068966175741,0.847261884771848,0.482758647029642,0.250703854153469,0.306991643010818,0.518440409134618,-1.2552309441481,1.53016014789651,6.7834118946068
162,-0.00442982645794771,0.823102974466124,0.101376423960072,-0.00472471558746856,-0.00472471520009421,-0.0040349686583383,0.0228189712962086,0.0130539394061444,0.0117107210249077,6.7990129168961,8.74245544281233,0.901308462609198,2.70259880762298,0.278464407158103,3.62608482578938,2.90306073656926,0.78910450340201,-0.0660804141818906,9.71738302837178,12.2068534586968,1.12688913992916,0.221740684398978,0.159347525389921,0.0131966843437542,0.935807674241132,3.08856396192441,0.626991141741559,0.307754263189307,0.982598057953189,0.233951918560283,0.206431309492555,0.440338321211108,-0.445077194088221,-6.35239697881e-05,0.999986262735016,1.00054802440976,0.999438546015741,0.5196210470311,0.0526773235624014,0.427701629406499,1.05139218778176,1.04851116772936,0.800604750314212,0.217618875816074,-0.0182236261302865,-0.000119877671323405,0.965571111871347,0.0197963100292335,1.00014510322061,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20663153527735,0.847422027508354,0.482652614110939,0.250519264292564,0.306661029803098,0.518447134996135,-1.25443757793829,1.5186153600025,6.78758400008365
163,-0.00443871220653631,0.823655994242012,0.101376423929161,-0.00472471551146481,-0.00472471520798556,-0.00405601769137198,0.0228291482276177,0.0130603079424602,0.011716594021571,6.79563493534593,8.73026840533402,0.89999685287366,2.69853926569556,0.278034465420296,3.62293913274419,2.9059345598838,0.783025377227541,-0.0660208043671422,9.71693227918009,12.1845827378435,1.12519395468947,0.221829287319362,0.159134402706946,0.0131834407626586,0.935338789514376,3.08572933810681,0.626676988974632,0.307519489280823,0.982105728990095,0.233834697378594,0.206466503368996,0.440292275854106,-0.44489593435271,-4.57879959656576e-05,1.00002868809476,1.00053909423243,0.999489868871079,0.519471771259845,0.0526621905024699,0.427866038237686,1.05138579278852,1.04850439039367,0.802093122023471,0.216129873712352,-0.0182229957358226,-0.000116739938042563,0.965571111871347,0.0197963100292335,1.00018292107813,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20637351949806,0.847576904489518,0.482549407799226,0.250339771985754,0.306338884057178,0.51845500108642,-1.25366612625135,1.50734923541373,6.79169249294216
164,-0.00444732772924022,0.824192509046656,0.101376423904944,-0.00472471545192155,-0.00472471521416795,-0.00407641066868258,0.0228390578053558,0.013066509538125,0.0117223131568778,6.79233841028336,8.71843144436321,0.898722946806508,2.69459930768424,0.277617160315686,3.61988350790748,2.90874857730787,0.777097847204085,-0.0659629166044697,9.71650231424201,12.1629310785028,1.12354776931639,0.221915758021034,0.158927054949072,0.0131705787986669,0.934883524410413,3.08297557595175,0.626371961354977,0.307291493396496,0.981627700630934,0.233720881102603,0.206500431370253,0.440247385657183,-0.444719768675197,-2.85709550698558e-05,1.00007000159267,1.00053043563211,0.999539810061694,0.51932703259143,0.0526475174012853,0.428025450007285,1.05137956778282,1.04849779353331,0.803547564708596,0.214674821857263,-0.0182223865658595,-0.0001136709023895,0.965571111871347,0.0197963100292335,1.00021977823086,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2061223892571,0.847726688634633,0.482448955702841,0.250165239478992,0.306024999615424,0.518463932500409,-1.25291599415207,1.49635547243975,6.79573744331876
165,-0.00445568139077527,0.824713011472837,0.101376423885971,-0.00472471540527364,-0.0047247152190113,-0.00409616886028963,0.0228487067091657,0.0130725483437577,0.0117278822511585,6.78912161124669,8.70693425122328,0.89748563227514,2.69077531721707,0.277212110343166,3.61691534412958,2.91150380894188,0.771318235986047,-0.0659067007983408,9.71609242556488,12.1418809662133,1.12194912909784,0.222000146191028,0.158725325915179,0.0131580872778721,0.934441480970249,3.0803003342151,0.626075792250067,0.307070053555183,0.981163555018761,0.233610370242562,0.206533140814718,0.440203628121774,-0.444548545104274,-1.18188209588149e-05,1.00011023492562,1.00052204020227,0.999588409590094,0.519186690733139,0.0526332900357174,0.428180019231144,1.0513735084208,1.04849137252184,0.80496874599716,0.213253052006852,-0.018221798004012,-0.000110683390616207,0.965571111871347,0.0197963100292335,1.00025569845438,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20587796918675,0.847871557531967,0.4823511876747,0.24999553075521,0.305719173369111,0.51847385730343,-1.25218660573215,1.48562790563232,6.79971899242259
166,-0.00446378128822844,0.825217979412056,0.101376423871108,-0.00472471536872865,-0.00472471522280582,-0.00411531279733468,0.0228581014048979,0.0130784283777269,0.011733305003165,6.78598286608323,8.69576689464325,0.896283838060181,2.68706380795463,0.276818947407742,3.61403210281985,2.91420125572008,0.765682955308415,-0.0658521082086485,9.71570194548107,12.1214154780783,1.12039663267499,0.222082500289689,0.15852906416688,0.0131459554157128,0.934012270612875,3.0777013527835,0.625788221310626,0.306854989396655,0.980712884143519,0.233503067653219,0.206564676611927,0.440160977315797,-0.444382134107167,4.46198863093475e-06,1.00014941265129,1.00051389980533,0.999635700059624,0.519050609871944,0.0526194946369353,0.428329895491121,1.05136761050338,1.04848512288823,0.806357324121796,0.211863905334707,-0.018221229456503,-0.000107768297911396,0.965571111871347,0.0197963100292335,1.00029070272939,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20564008481758,0.848011675440261,0.482256033927031,0.249830514458899,0.305421207781629,0.518484706828718,-1.25147739755039,1.4751604963865,6.80363730478974
167,-0.0044716352601336,0.825707876493238,0.101376423859464,-0.00472471534009822,-0.00472471522577844,-0.00413386230067481,0.0228672482180014,0.0130841535722101,0.0117385850325834,6.78292052262623,8.68491974456884,0.895116525535979,2.68346140337713,0.27643731491024,3.61123132209103,2.91684190648742,0.760188507154104,-0.06579909155049,9.71533021446312,12.1015181872671,1.11888892164448,0.222162867534071,0.158338122419226,0.0131341727487537,0.933595517587291,3.07517643794422,0.625508996783485,0.306646114953933,0.980275293466655,0.233398879396823,0.206595082184602,0.440119406531294,-0.44422040931984,2.02848342515876e-05,1.00018756099215,1.00050600656357,0.999681715482643,0.518918658523126,0.0526061178750247,0.42847522360185,1.05136186992766,1.04847904026459,0.80771394749602,0.210506732843115,-0.0182206803391343,-0.000104924299766896,0.965571111871347,0.0197963100292335,1.00032481175432,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20540856743082,0.848147198607003,0.482163426972328,0.249670062709366,0.305130909861414,0.518496415420534,-1.25078782104408,1.46494733744523,6.80749258257655
168,-0.00447925089520982,0.826183152508367,0.101376423850341,-0.00472471531766838,-0.00472471522810736,-0.00415183650820017,0.0228761533355953,0.0130897277744055,0.0117437258811302,6.77993294925612,8.67438346236486,0.893982687604021,2.67996483098935,0.276066867393321,3.60851061315786,2.9194267382854,0.754831479820262,-0.0657476049478027,9.71497658222421,12.0821731469899,1.11742467917459,0.222241293946754,0.158152357417433,0.0131227291250476,0.933190857350881,3.07272345996726,0.625237874425091,0.306443249445143,0.979850400218426,0.23329771433772,0.206624399264061,0.440078890823128,-0.444063247027824,3.5663145805878e-05,1.00022470559525,1.00049835285031,0.999726489049893,0.51879070938449,0.0525931468441812,0.428616143771329,1.05135628268524,1.04847312038431,0.80903925504339,0.209180895039601,-0.0182201500829912,-0.000102150067022263,0.965571111871347,0.0197963100292335,1.00035804593644,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20518325235025,0.848278280359437,0.482073300940098,0.24951405102126,0.304848091063679,0.518508920339038,-1.25011734214335,1.45498264746456,6.81128506406175
169,-0.00448663554077632,0.826644243825416,0.101376423843194,-0.00472471530009633,-0.00472471522993179,-0.00416925390094214,0.0228848064467342,0.0130951437319951,0.0117487205958072,6.77702216135686,8.66415606241086,0.892882153410971,2.67657123961092,0.2757073356917,3.60586772264275,2.92195676866339,0.749608558759426,-0.0656976047800642,9.71464403438629,12.063372265707,1.11600349990799,0.222317772318337,0.157971616454558,0.0131116155853862,0.932797936183258,3.0703404048461,0.624974617242783,0.306246271150869,0.979437832992421,0.233199484045815,0.206652667952296,0.440039405714057,-0.44391051519577,5.06208885329386e-05,1.00026087154642,1.00049093128152,0.999770053153005,0.518666639195945,0.0525805690484533,0.428752791755602,1.05135086099725,1.04846737797422,0.810333876175009,0.207885761879847,-0.0182196380548559,-9.94442602395208e-05,0.965571111871347,0.0197963100292335,1.00039042538153,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20496397881236,0.848405068805315,0.481985591524946,0.249362375163794,0.304572541429407,0.518522040190149,-1.24946545784857,1.44526079394945,6.81501514357246
170,-0.00449379631085766,0.827091573788967,0.101376423837595,-0.00472471528632989,-0.0047247152313612,-0.004186132328033,0.02289324776387,0.0131004282210266,0.0117535944090718,6.77417901989668,8.65421398315026,0.8918122907165,2.67327692805976,0.275358261755989,3.60330033144244,2.92443289042725,0.744516487763017,-0.0656490467478309,9.71432444018959,12.0450851165539,1.11462232653568,0.222392457848077,0.157795793564131,0.0131008208110207,0.932416416232477,3.06802520469656,0.62471899887576,0.306054901232178,0.979037237044101,0.233104104058119,0.206679927982408,0.44000092289248,-0.443762110298224,6.51442543221935e-05,1.00029608220458,1.00048373470759,0.999812438227134,0.518546328604228,0.0525683723880112,0.428885299007761,1.05134556713595,1.04846176925473,0.811598429614289,0.206620714145437,-0.0182191437597265,-9.68055353708902e-05,0.965571111871347,0.0197963100292335,1.00042196988501,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20475059684121,0.848527698724299,0.481900238736483,0.24921488370084,0.304304138048514,0.518535977713828,-1.24883164088228,1.43577622035631,6.81868298398898
171,-0.00450074009399193,0.827525553108877,0.101376423833209,-0.00472471527554497,-0.00472471523248097,-0.00420248903057807,0.0229014650052394,0.0131055726716275,0.0117583391243738,6.77140590447814,8.64455645946059,0.890773066017366,2.67007922011433,0.275019399672611,3.60080625191348,2.92685604763577,0.739552093260872,-0.0656018889831542,9.71402107013932,12.0273051501943,1.11328091309372,0.222465333085069,0.157624740305378,0.0130903363869004,0.932045958387556,3.06577590949487,0.624470792119663,0.305869028000427,0.978648256306934,0.233011489596889,0.206706215059665,0.439963429172787,-0.44361791388832,7.9263554942696e-05,1.00033036287768,1.00047675620554,0.999853676432813,0.518429662032549,0.0525565451459189,0.429013792821532,1.05134041527501,1.04845631123632,0.8128335275136,0.205385139194305,-0.0182186667079049,-9.42325420498247e-05,0.965571111871347,0.0197963100292335,1.00045269892461,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20454294546221,0.848646328313608,0.481817178184883,0.249071478168059,0.304042673190027,0.518550538018748,-1.24821539926218,1.42652349474255,6.82228892545962
172,-0.00450747356075449,0.827946580237344,0.101376423829773,-0.00472471526709572,-0.00472471523335827,-0.00421834066449389,0.0229094638084229,0.0131105805924807,0.0117629579725766,6.76870127972838,8.63517524137888,0.889763590016441,2.66697523780928,0.274690445010778,3.59838336723164,2.92922717316987,0.734712284920431,-0.0655560908586545,9.71373332783482,12.0100182072842,1.11197809748817,0.222536439710947,0.157458328458511,0.0130801533196104,0.931686239351498,3.06359062839315,0.624229780365504,0.305688493711171,0.978270551319073,0.232921559837874,0.206731564774371,0.439926895082631,-0.443477812480577,9.29882457602753e-05,1.00036373703973,1.00046998907144,0.999893797882124,0.518316527554975,0.0525450759753891,0.429138396469636,1.05133540178172,1.04845100005573,0.814039771260818,0.204178435130374,-0.0182182063911914,-9.1723932376461e-05,0.965571111871347,0.0197963100292335,1.00048263165432,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20434087508293,0.84876107879074,0.481736350033172,0.248932046948353,0.303787975276962,0.518565669121366,-1.24761625407792,1.4174973126677,6.82583333784053
173,-0.00451400317100852,0.828355041734734,0.10137642382708,-0.00472471526047635,-0.0047247152340455,-0.00423370332236561,0.0229172497121443,0.0131154554325588,0.0117674541301144,6.76606362514814,8.62606230866138,0.888782998106244,2.66396218657794,0.274371102768185,3.59602962332731,2.93154718882718,0.729994047442636,-0.0655116129425134,9.7134606210759,11.9932105200206,1.11071275080999,0.222605818499678,0.157296433288209,0.0130702628780742,0.931336945639425,3.06146752570457,0.623995753578415,0.305513143307323,0.977903792921397,0.232834236409856,0.206756011399098,0.439891297628817,-0.443341695298663,0.00010632961822802,1.00039622758196,1.00046342681314,0.999932831896325,0.51820681677534,0.0525339538874991,0.429259229337161,1.05133052308005,1.04844583190723,0.815217752882366,0.203000009429086,-0.0182177623114516,-8.92783619426328e-05,0.965571111871347,0.0197963100292335,1.00051178689952,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20414424005722,0.848872078461145,0.481657696022889,0.248796481339745,0.303539876736902,0.518581321695549,-1.24703373903297,1.40869248302288,6.82931661912995
174,-0.00452033518089398,0.828751312624482,0.101376423824971,-0.0047247152552905,-0.00472471523458395,-0.00424859255437193,0.0229248281270897,0.0131202005617923,0.0117718307007954,6.76349144470075,8.61720988199719,0.887830451723687,2.66103735784076,0.274061087054368,3.59374302675318,2.93381700543843,0.725394438277807,-0.0654684169630533,9.71320237150156,11.9768687181041,1.10948377840452,0.222673509256314,0.157138933439092,0.0130606565895199,0.93099777305512,3.05940481920357,0.623768507946931,0.305342826300506,0.977547661707876,0.23274944326378,0.206779587893933,0.439856614496228,-0.443209454158267,0.000119298698210661,1.0004278568722,1.0004570631432,0.999970807072012,0.518100424710512,0.0525231682393505,0.429376407050138,1.05132577568049,1.04844080307773,0.816368055144211,0.201849278837624,-0.0182173339818349,-8.68944923026584e-05,0.965571111871347,0.0197963100292335,1.00054018315324,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20395289831206,0.848979451699925,0.481581159324824,0.248664675558069,0.303298213906875,0.518597448765536,-1.24646740015208,1.40010392518616,6.83273919401875
175,-0.00452647564956524,0.829135756737405,0.101376423823319,-0.00472471525122786,-0.00472471523500584,-0.00426302338832396,0.0229322043381347,0.0131248192724073,0.0117760907170214,6.76098326708791,8.60861041538636,0.886905137521814,2.65819812644604,0.273760120793337,3.59152164284655,2.93603752296329,0.720910585657592,-0.0654264657743354,9.7129580149411,11.9609798164472,1.1082901187724,0.222739550849273,0.15698571084011,0.0130513262315816,0.930668426403483,3.05740077855913,0.623547845690333,0.305177396704457,0.977201847723657,0.232667106600871,0.206802325959373,0.439822823807395,-0.443080983436238,0.000131906170447994,1.00045864676487,1.00045089197219,1.00000775129769,0.517997249677828,0.052512708722653,0.42949004159952,1.05132115617822,1.04843590994486,0.817491251601204,0.20072566932557,-0.0182169209267733,-8.45709932581327e-05,0.965571111871347,0.0197963100292335,1.00056783857339,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20376671126759,0.849083318648788,0.481506684507034,0.248536526662765,0.303062826950816,0.518614005623366,-1.24591679549205,1.39172666670715,6.83610151245606
176,-0.00453243044568775,0.829508727045744,0.101376423822024,-0.00472471524804507,-0.00472471523533624,-0.00427701034886263,0.022939383506624,0.0131293147802998,0.0117802371410422,6.75853764594745,8.60025658874683,0.886006266566538,2.65544194797317,0.273467935436325,3.58936359395411,2.93820963057038,0.716539686706376,-0.0653857233226551,9.71272700167004,11.9455312032735,1.10713074250485,0.22280398124083,0.15683665061188,0.0130422638246425,0.930348619220231,3.05545372381331,0.623333574877555,0.305016712895216,0.976866050181243,0.232587154805058,0.206824256088621,0.439789904112835,-0.442956180040448,0.000144162387469147,1.0004886186092,1.00044490740208,1.00004369176833,0.517897193186547,0.0525025653527163,0.429600241460736,1.05131666125137,1.04843114897501,0.818587906647193,0.199628616034705,-0.018216522681898,-8.23065448651674e-05,0.965571111871347,0.0197963100292335,1.00059477098091,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.20358554376839,0.849183795353031,0.481434217507357,0.24841193448403,0.302833559778316,0.518630949748183,-1.24538149485437,1.38355584106878,6.83940404823754
177,-0.00453820525370319,0.829870565987237,0.10137642382101,-0.00472471524555163,-0.00472471523559514,-0.00429056747585344,0.0229463706726526,0.0131336902264125,0.011784272866214,6.75615315999061,8.59214130076939,0.885133073560592,2.65276635611906,0.273184270684439,3.58726705770911,2.94033420670354,0.712279005619505,-0.0653461546139398,9.71250879659251,11.930510628623,1.10600465125551,0.222866837515837,0.156691640976842,0.0130334616244196,0.930038073509864,3.05356202390098,0.623125509251609,0.304860637473029,0.976539977185357,0.232509518377466,0.206845407617487,0.439757834389843,-0.442834943377231,0.000156077381479804,1.00051779325755,1.00043910372003,1.00007865499982,0.51780015983315,0.0524927284578323,0.429707111709018,1.05131228765924,1.04842651672142,0.819658575567956,0.198557563225974,-0.0182161387939298,-8.00998392094944e-05,0.965571111871347,0.0197963100292335,1.00062099785869,-0.477151069242531,1.05,0.67,0.1,1.025,0.5,0.25,0.4,0.005,0.975,0.8,0.1,1.2034092640149,0.849280993909978,0.48136370560596,0.248290801551484,0.302610259964641,0.518648240727174,-1.24486107950043,1.37558668550628,6.84264729761939
