Time,n_A,psi_o_A,psi_y_A,n_y_A,n_m_A,n_o_A,mu_o_A,mu_m_A,mu_y_A,s_o_A,s_m_A,s_y_A,h_m_A,h_y_A,a_A,a_o_A,a_m_A,a_y_A,z_o_A,z_m_A,z_y_A,c_o_A,c_m_A,c_y_A,y_A,k_A,w_A,inv_A,b_A,gov_A,e_A,t_A,f_A,nx_A,tilde_R_A,g_A,q_A,tilde_s_m_A,tilde_s_y_A,tilde_s_o_A,Omega_m_A,Omega_y_A,eta_o_A,eta_m_A,eta_y_A,walras_A,gamma_A,phi_A,R_star,fy_target_A,repl,pen_bar_A,alpha,delta,beta,sigma,b_y,g_y,x,omega,nu,Lambda_A,w_indiv_A,t_indiv_A,e_indiv_A,c_y_indiv_A,c_m_indiv_A,c_o_indiv_A,a_y_indiv_A,a_m_indiv_A,a_o_indiv_A
95,-0.00160183539368349,0.667445629786945,0.105269506566258,0.000129752975510211,-0.00403374519393063,0.00178951626154045,0.0227065196122358,0.012775938742715,0.0114058619011455,6.15568047981407,10.1614161644971,1.10030500678857,3.87687611488707,0.417924830217117,4.61374425694007,2.53868049506461,2.15578506446955,-0.0807213025940863,8.71829819007627,16.1304444803891,1.45409372664907,0.19796220883829,0.206081570574145,0.0165851922374705,1.04716364219222,3.67227155564696,0.70159964026879,0.363208098044514,0.628298185315335,0.261790910548056,0.174024993640695,0.431885206230043,0.31317451597778,0.00210941266515579,0.99414264228123,1.00339015542935,0.990783731434797,0.564106426065263,0.0593832051227456,0.376510368811992,1.05396879497945,1.05093394789959,0.550243003011249,0.467252830762516,-0.017495833773765,-0.000573750715407849,0.96411428095945,0.0209798569758014,0.99486749575303,0.291650084355758,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.24373630196445,0.765609442251022,0.462205049464635,0.279290957825344,0.365323919480228,0.525781559384202,-1.35932882752345,3.82159281450934,6.74265758755844
96,-0.00183676995210605,0.670861929350736,0.105607259840888,-0.000750296997827915,-0.00394609868674833,0.00115217202880813,0.0232715744001619,0.0130679511596962,0.011661168582062,6.02309670714487,9.84394189757532,1.06790132205885,3.82477867101165,0.413301050416274,4.59313286712579,2.54422943943234,2.12943563479548,-0.080532207102031,8.59274691381944,15.7360234794489,1.41719635462525,0.199966868647223,0.205637788054408,0.0165261892521601,1.04417554427885,3.65456296263,0.699597614666829,0.359910050040859,0.626505326567309,0.261043886069712,0.174546101404999,0.431827102678916,0.312064577928483,0.0016593160021997,0.994283629657258,1.00315404619813,0.991157473197169,0.562914350602977,0.0594478420922933,0.37763780730473,1.05428232586722,1.05116596957108,0.553920279063192,0.463612896959836,-0.0175331760230273,-0.000568553787714022,0.963695937566714,0.0209749179185122,0.994980363100372,0.292077598049404,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.24281360728757,0.767127542966981,0.462205049464635,0.277994771054988,0.365309194612174,0.529520256656566,-1.35466998073713,3.78287679558087,6.73722119506777
97,-0.00207444135998026,0.673854692426434,0.105831915595204,-0.00175952310381,-0.00387854803182242,0.000565221050805143,0.023806475264511,0.0133433423244008,0.0119016951571139,5.9021758709238,9.56057106135616,1.03806815221078,3.77572738484387,0.408551404341263,4.57183481525146,2.54873772217918,2.10343633786655,-0.0803392447942676,8.47773074742143,15.3790142002347,1.38273724292207,0.201824956277012,0.205207569457944,0.0164569311642939,1.04132991006386,3.63637674085903,0.697691039742789,0.356830563016795,0.624797946038319,0.260332477515966,0.175007801958551,0.431762886452931,0.310660128354107,0.00122791531954235,0.994455274879435,1.00291518643322,0.991564678979614,0.561896681973483,0.0594666022198426,0.378636715806675,1.05457943528795,1.05138627937392,0.557486835198968,0.460085812982393,-0.0175726481813611,-0.000550502687688121,0.963299728844093,0.0209356335545575,0.995098361320829,0.292410547023726,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.24167139996693,0.768402626861048,0.462205049464635,0.276742415910264,0.365205163228972,0.533030601237467,-1.3509977331017,3.74345748132717,6.73135386976184
98,-0.00228192314684766,0.676520472773786,0.105938291190018,-0.00283233299658414,-0.00383361688095929,0.000107233864250045,0.0242091934585865,0.0135507628513382,0.0120828935886024,5.81536051737635,9.35108332745789,1.01538451951168,3.73384142551519,0.404171652061002,4.55040420450464,2.55259651202277,2.07794474786513,-0.0801370553832674,8.39578538399046,15.1033601013284,1.35580112549397,0.203255233969398,0.204662122954882,0.0163820093045566,1.03860469219124,3.6182027676357,0.69586514376813,0.354298004949785,0.623162815314743,0.25965117304781,0.175426879378061,0.431693621303435,0.309038621554196,0.000874304425543707,0.994651025951271,1.00270666723742,0.991966103797493,0.561022796272838,0.0594337963557899,0.379543407371372,1.05479452525393,1.05154492473507,0.560960388859668,0.456650586286438,-0.0176109751461068,-0.000518156460736192,0.963007247352352,0.0208666318924087,0.995217571652671,0.292648602698283,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.24035092404643,0.769476078639579,0.462205049464635,0.275634576773265,0.364801794712367,0.535525660627583,-1.34834152110259,3.70385082686476,6.72544025912992
99,-0.00241625464975624,0.679027925860191,0.105928829007125,-0.00390131912525404,-0.00381234176199652,-0.000120075350536597,0.0243448456470989,0.0136226606375203,0.0121462352812662,5.79074221302687,9.26423863403779,1.0054921161515,3.70421628881074,0.40080198342372,4.52967229849584,2.55644453987132,2.05315268510858,-0.079924926484062,8.37525029103954,14.9629607300642,1.34267765785331,0.203894204741119,0.203835386725458,0.0163084847621529,1.0359624375709,3.60075519891418,0.694094833172506,0.352725549213204,0.621577462542543,0.258990609392726,0.175830666599768,0.431612568554157,0.307339637039119,0.000678483656485353,0.994858769782209,1.00257166407699,0.992306889800355,0.560237662494146,0.0593453195536935,0.380417017952162,1.05484176644155,1.05157673395651,0.564377370241194,0.453267377810159,-0.0176447480513531,-0.000470280920240321,0.962926127970557,0.0207743591564872,0.995333658455054,0.292791530140864,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23892926098977,0.770409769726375,0.462205049464635,0.274806587693871,0.363837350416597,0.535975508768535,-1.34677725362569,3.66478875405853,6.72011087630365
100,-0.00243995406904606,0.681606276496759,0.105812901228315,-0.00490445301996345,-0.00381423419857507,-3.15971293555206e-05,0.0240938809578686,0.0134988606528267,0.0120395175565468,5.85516078444107,9.34520258900418,1.01361126300224,3.69117642488914,0.399007513157459,4.51067578901319,2.56111561166333,2.02926575409071,-0.079705576740849,8.44345690345653,15.0073858343928,1.34915639698667,0.203435672715505,0.202582656228246,0.0162431975678186,1.03336441998515,3.58490051912303,0.692354161390053,0.352456609903754,0.620018651991092,0.258341104996288,0.176255165363369,0.431512571570625,0.305756617899064,0.000712474537946807,0.995059901341883,1.00254784616061,0.992531084828119,0.559465855833965,0.059198705343974,0.381335438822062,1.05464513671236,1.05142360016973,0.567789779510294,0.449880649591198,-0.0176704291014919,-0.000407295964406084,0.963151065839432,0.0206662428360997,0.995442313223227,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23752710584634,0.771293845854799,0.462205049464635,0.274384337857349,0.362100124816852,0.533482210160993,-1.34640743032673,3.62714852556247,6.71617518574871
101,-0.00248974724307451,0.684115048291252,0.105722264525114,-0.00469070787967807,-0.00383741975433705,-0.000170868153764325,0.0241354716773812,0.0135244199144463,0.0120629843343081,5.85090996303881,9.29498459745133,1.00702913673394,3.6684962873894,0.396139425548045,4.49240279542287,2.56579615214761,2.00607198772239,-0.0794653444471299,8.44383723190458,14.911857032514,1.33986600492314,0.203796016634353,0.201674253975906,0.0161627870882791,1.03094341820292,3.5696887953819,0.690732090195954,0.351317189707966,0.61856605092175,0.257735854550729,0.176664899916187,0.431361996170926,0.304147949119213,0.000606204667751252,0.99523580006913,1.00249780402071,0.992756089916153,0.558709997182073,0.0590680861149085,0.382221916703019,1.05461855002809,1.05139564436059,0.57114116186896,0.446547667039336,-0.0176888289082962,-0.000348888422067532,0.963151065839432,0.0206662428360997,0.995539877967287,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23629806819236,0.772067796077673,0.462205049464635,0.273629774576353,0.360964104800481,0.533187679011874,-1.34531774556808,3.59054249582122,6.71284413588767
102,-0.00253803376659448,0.686553176021873,0.105651398398366,-0.00452326736540332,-0.00385554709497737,-0.00030537315800927,0.0241763071849029,0.0135495371432882,0.0120860525097832,5.84659278246062,9.24615084555273,1.00080057207656,3.64650894223898,0.393433272729277,4.47481935372414,2.57051580630228,1.98351789285539,-0.079214345433524,8.44419778974634,14.8190834979114,1.33110733604949,0.204149537293512,0.200791752068062,0.0160878366771764,1.02860289841906,3.55502225061797,0.689163941940768,0.350151946899213,0.617161739051434,0.257150724604764,0.177060336310069,0.431278007137032,0.302635364054738,0.000620090766164957,0.995420133344076,1.00244927606457,0.992988031526052,0.557972016293671,0.058950523788582,0.383077459917748,1.05459228874148,1.05136797818422,0.574440128889917,0.443262115415907,-0.0177022443058237,-0.000348989889835167,0.963151065839432,0.0206662428360997,0.995637882220454,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23512276927173,0.772938417237832,0.462205049464635,0.272904049756593,0.359859896562234,0.53291973204935,-1.34374285998909,3.55486984101981,6.71017242010064
103,-0.00258481091443365,0.688920352327402,0.105595988497225,-0.00439215051204267,-0.00386972032032684,-0.000435148785837836,0.0242160783112127,0.0135740089215152,0.0121085305123902,5.84228989875584,9.19887703749899,0.994903124353549,3.6252506278699,0.390869082104274,4.45788894576636,2.57526651971583,1.96158131209918,-0.078958886048662,8.44460982246117,14.7291958167633,1.32283086100784,0.20449534657909,0.199934258756258,0.0160175405986784,1.02633543634988,3.54087468721613,0.687644742354418,0.349022336945109,0.615801261809926,0.256583859087469,0.177441942589588,0.431197322893405,0.301212996740303,0.000631755861820542,0.995598507211869,1.00240226503099,0.993212547440807,0.557253214835856,0.0588437040638487,0.383903081100295,1.05456670110446,1.05134101672934,0.577687454993481,0.440024714825396,-0.0177121698188775,-0.000349661478547606,0.963151065839432,0.0206662428360997,0.995736475548713,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23398972683714,0.773790642052048,0.462205049464635,0.272204832335137,0.358785294428764,0.532674408324598,-1.34184085289715,3.5200897184182,6.70811630981165
104,-0.00263008910050906,0.691216847554787,0.105552662649921,-0.00428950824544982,-0.00388080230055499,-0.00056026898245054,0.0242548235233501,0.013597857975483,0.0121304389415761,5.83799961446964,9.1531185455302,0.989297308602508,3.6047026367984,0.388430741290662,4.4415814611348,2.58004090369897,1.94024389366669,-0.0787033362308604,8.44506387902081,14.6421094666296,1.31497595130514,0.204833544852067,0.199101343244168,0.0159512376428315,1.02413976599912,3.52722130284287,0.686173643219413,0.347926919622321,0.614483859599474,0.256034941499781,0.177810183999867,0.431116690609584,0.299876298692449,0.000642282498219264,0.995771239408646,1.00235676045399,0.993429962958139,0.556554412973131,0.0587458001988778,0.384699786827992,1.05454176597073,1.0513147385619,0.580883391710959,0.436836273438385,-0.0177196651493447,-0.000350503360264007,0.963151065839432,0.0206662428360997,0.995835696633266,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23289588084272,0.774617325027656,0.462205049464635,0.27152983853876,0.357739222981924,0.532450372642531,-1.33972702668818,3.48617107050117,6.70663460713734
105,-0.00267388846640371,0.693443368874099,0.105518784837136,-0.00420917561651724,-0.00388946747001584,-0.000680834253225626,0.0242925767131838,0.0136211043444171,0.0121517959679747,5.83372209062008,9.10883023001599,0.983951284591491,3.58484232460817,0.386105192982515,4.42586897542002,2.58483229557494,1.91948734891789,-0.0784506690728171,8.44555312231218,14.5577394764321,1.30749421309315,0.205164255580791,0.198292502695249,0.0158884045919586,1.02201427756938,3.51403972130841,0.684749565971487,0.346865406098982,0.61320856654163,0.255503569392346,0.178165519463632,0.431036636166316,0.298620687569974,0.000651420791686888,0.995938639184589,1.00231274209126,0.99364060473443,0.55587606328294,0.0586553667176669,0.385468569999394,1.05451746415791,1.05128912411927,0.584028201000614,0.433697282854359,-0.0177254838549726,-0.000351281581630644,0.963151065839432,0.0206662428360997,0.995935518557158,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.2318385539529,0.775418595326201,0.462205049464635,0.270877252689191,0.356720707713436,0.532246391920135,-1.33748493041452,3.4530850952308,6.70568885961054
106,-0.00271623624629571,0.695600950185988,0.105492294322553,-0.0041463151040152,-0.00389624303257274,-0.000796963484735125,0.0243293678843689,0.0136437657645657,0.0121726176736339,5.82945885851914,9.06596711424465,0.978839205825442,3.56564731746208,0.383881766432869,4.41072552353374,2.58963463133495,1.89929374648889,-0.0782028542901011,8.44607270752427,14.4760015108013,1.30034674303039,0.20548761670428,0.197507184962473,0.0158286250621788,1.01995722873592,3.50130953059528,0.683371343253069,0.345837279529996,0.611974337241554,0.254989307183981,0.178508399034105,0.430957490896267,0.297441655696905,0.00065904950687922,0.99610097113821,1.00227018257247,0.993844762079594,0.555218339222003,0.0585712564544867,0.386210404323511,1.05449377836461,1.05126415571084,0.587122145216406,0.430608011391399,-0.0177301566078052,-0.00035183421386416,0.963151065839432,0.0206662428360997,0.99603586829095,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.23081550982383,0.776194625523616,0.462205049464635,0.270245612273635,0.355728856577809,0.532061317882448,-1.3351746065217,3.42080513613845,6.70524305493783
107,-0.00275716473562563,0.697690866184831,0.105471580002146,-0.00409713364550934,-0.00390154113548935,-0.000908787739958061,0.024365224021488,0.0136658581886761,0.0121929185245281,5.82521237434913,9.02448469309244,0.973939914408672,3.54709556739487,0.381751661432496,4.39612684333233,2.59444235101888,1.87964563858377,-0.0779611462703263,8.44661923841602,14.3968124622204,1.29350199503481,0.205803775144388,0.196744806171585,0.0157715654639683,1.01796678862474,3.48901195129826,0.682037748378578,0.344841884291824,0.610780073174846,0.254491697156186,0.178839262096381,0.430879505356293,0.296334818859225,0.000665113914374763,0.996258465012208,1.0022290494407,0.99404269469956,0.554581203770427,0.0584925558011588,0.386926240428415,1.05447069274555,1.05123981709192,0.590165489641414,0.427568563320581,-0.0177340529619952,-0.000352053517582706,0.963151065839432,0.0206662428360997,0.996136641520554,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22982485475817,0.776945742890087,0.462205049464635,0.269633720871808,0.354762845970937,0.531894076029884,-1.33283877243028,3.3893064276334,6.70526338080934
108,-0.00279670972908676,0.699714565374606,0.105455382236887,-0.00405865887588586,-0.00390568399957092,-0.00101644557331326,0.0244001697628471,0.0136873961879687,0.0122127117361399,5.82098568343916,8.98433916069638,0.969235928304473,3.52916545989028,0.379707547885062,4.38205016942303,2.59925032580973,1.86052613771835,-0.0777262941050531,8.447190355851,14.3200908676798,1.28693413854314,0.20611288274327,0.196004763933416,0.0157169564586581,1.01604107432722,3.47712957498577,0.680747519799239,0.34387846653163,0.609624644596333,0.254010268581805,0.179158536141163,0.430802865240631,0.295295949840925,0.000669608406355382,0.996411322844579,1.00218930672227,0.994234638267509,0.553964462638628,0.0584185341532085,0.387617003208165,1.05444819258486,1.05121609313658,0.593158504653419,0.424578922143976,-0.0177374267973953,-0.000351872327913193,0.963151065839432,0.0206662428360997,0.996237713885682,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22886496465264,0.777672385677311,0.462205049464635,0.269040582521957,0.353821909441288,0.531743656850315,-1.33050743623947,3.35856587055485,6.70571802654859
109,-0.00283490932327509,0.701673617955407,0.10544271614219,-0.00402856262303863,-0.00390892355262251,-0.00112007951450876,0.0244342279197596,0.0137083932622132,0.0122320095554045,5.81678216927725,8.9454875759068,0.96471265497488,3.51183588803037,0.377743254861289,4.36847406469241,2.60405380168556,1.84191895705682,-0.0774986940499713,8.44778442827934,14.2457571941276,1.28062179443728,0.20641509329106,0.195286447219398,0.015664578651085,1.01417817864707,3.46564615766191,0.679499379693537,0.342946205870512,0.608506907188242,0.253544544661767,0.179466635974523,0.430727705607786,0.294320999842259,0.00067256255841007,0.996559724583801,1.00215091613011,0.994420808825982,0.553367805454186,0.0583486044327326,0.388283590113082,1.05442626404567,1.05119296958736,0.596101467726113,0.421638981890937,-0.0177404496170508,-0.000351253605162268,0.963151065839432,0.0206662428360997,0.996338949436146,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22793442805337,0.778375072352211,0.462205049464635,0.268465352400056,0.352905328598062,0.531609108772648,-1.32820133066449,3.32856183338139,6.70657701739897
110,-0.00287180300251027,0.703569675376176,0.105432811634866,-0.00400502194735652,-0.00391145677156191,-0.00121983345011689,0.024467419876063,0.0137288620780877,0.0122508234773798,5.81260536778389,8.90788797987844,0.960357780363981,3.49508630296461,0.375853528912426,4.35537828164641,2.60884835561818,1.82380842564203,-0.07727849961379,8.44840032052656,14.173734026097,1.27454706120992,0.206710560382702,0.194589243692632,0.0156142515473018,1.01237619112156,3.45454645605888,0.678292048051444,0.342044239568918,0.607425714672935,0.25309404778039,0.17976396325821,0.430654121970775,0.293406110914603,0.000674030581208599,0.996703832484647,1.00211383798248,0.99460140625468,0.552790837591533,0.058282292253268,0.388926870155199,1.05440489397898,1.05117043286472,0.598994665196499,0.418748569630642,-0.0177432348271409,-0.000350182431593543,0.963151065839432,0.0206662428360997,0.996440206935611,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22703200184488,0.779054377686689,0.462205049464635,0.267907299861327,0.352012425785568,0.531489532467159,-1.32593445841103,3.29927397781812,6.70781207422652
111,-0.00290743094438726,0.705404439037316,0.105425066571194,-0.00398660990213495,-0.00391343767302677,-0.00131585069355655,0.0244997658943378,0.0137488146516601,0.0122691644110548,5.80845883171606,8.87149947687196,0.956160793753161,3.47889674634149,0.37403384602078,4.34274364733545,2.61362986126682,1.80617948662695,-0.0770657005583235,8.44903722258682,14.1039461806586,1.26869476424481,0.206999435902965,0.193912545100952,0.015565825029193,1.01063321382847,3.44381609726015,0.677124253265075,0.341171680881515,0.606379928297082,0.252658303457117,0.180050906299019,0.43058217898234,0.292547621778217,0.000674083354430442,0.996843794547909,1.00207803190089,0.994776617003515,0.552233104719575,0.0582192118278782,0.389547683452547,1.05438406977862,1.05114846992272,0.601838393770016,0.415907461572934,-0.0177458553429497,-0.000348659897702494,0.963151065839432,0.0206662428360997,0.996541344503522,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22615657677552,0.779710914290424,0.462205049464635,0.267365780821845,0.351142558176444,0.531384076188917,-1.32371597173393,3.27068310680892,6.70939649313868
112,-0.00294183349567679,0.707179636166691,0.105419010114077,-0.00397220975768797,-0.00391498668576129,-0.00140827258191678,0.0245312853495676,0.013768262487405,0.0122870428055967,5.80434603345509,8.83628228681664,0.952112617945447,3.46324786908099,0.372280265109678,4.33055196699617,2.61839446184581,1.78901768431834,-0.0768601791679781,8.44969452426164,14.0363207686386,1.26305187665665,0.207281868985054,0.19325575119601,0.0155191727694994,1.00894737315455,3.43344147428309,0.675994740013549,0.340327632921778,0.60536842389273,0.252236843288637,0.180327840024315,0.430511917240121,0.291742068820354,0.000672802440711407,0.996979747210762,1.00204345733684,0.994946616248021,0.551694111684282,0.0581590471395223,0.390146841176196,1.05436377927169,1.05112706814045,0.604632961756685,0.413115394515863,-0.0177483562725481,-0.000346698447140361,0.963151065839432,0.0206662428360997,0.996642222977562,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22530715064148,0.780345318397182,0.462205049464635,0.266840217176689,0.35029511300386,0.531291931930426,-1.32155155471499,3.24277103276777,6.71130504082001
113,-0.00297505078014168,0.708897001316478,0.105414274094336,-0.00396094771013211,-0.00391619797718457,-0.00149723747496522,0.0245619969064799,0.013787216683483,0.0123044687458868,5.8002702970689,8.80219777624616,0.948205321134405,3.44812093985124,0.370589313771099,4.31878594259943,2.62313854840375,1.77230914416261,-0.0766617499669194,8.45037172470158,13.9707872163615,1.25760707208155,0.207558005324157,0.192618272533394,0.0154741871429608,1.00731682843905,3.42340966190062,0.674902275054165,0.339511199059651,0.604390097063431,0.251829207109763,0.180595126095231,0.430443358622268,0.290986183635387,0.00067027561584759,0.997111817450227,1.00201007396596,0.995111569590969,0.551173336986274,0.058101537218561,0.390725125795166,1.0543440106365,1.05110621524096,0.607378690045728,0.410372073938659,-0.0177507639843869,-0.000344318346720282,0.963151065839432,0.0206662428360997,0.996742708294214,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22448280743118,0.78095823897408,0.462205049464635,0.266330081504581,0.349469503707489,0.531212332203502,-1.31944443532604,3.21552046376791,6.71351386237419
114,-0.00300712240836409,0.710558262261273,0.105410570620315,-0.00395214012852474,-0.00391714518113273,-0.00158288006022222,0.0245919186532736,0.0138056880108921,0.0123214520242765,5.79623475259132,8.76920847272381,0.944431892145866,3.43349784583277,0.368957898982128,4.30742910331899,2.62785874217792,1.75604054858053,-0.0764701874394563,8.45106836840391,13.9072772586404,1.25235037897968,0.207827986754916,0.191999532425258,0.0154307752911458,1.00573977820232,3.41370834826181,0.673845651395556,0.338721490644953,0.603443866921393,0.25143494455058,0.180853113120247,0.43037651047361,0.290276888135787,0.000666593558924038,0.997240124427373,1.00197784197959,0.995271634407742,0.550670243835185,0.0580464646262946,0.391283291538521,1.05432475234164,1.05108589923142,0.610075912834689,0.407677179695596,-0.0177530925302848,-0.000341545023456108,0.963151065839432,0.0206662428360997,0.996842673118954,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22368270110712,0.781550329424412,0.462205049464635,0.265834885733175,0.348665166812107,0.531144547311844,-1.31739612277465,3.18891490549852,6.71600039921259
115,-0.00303808726632124,0.712165129339534,0.105407674571771,-0.00394525222201048,-0.00391788587593711,-0.00166533089003529,0.0246210682016615,0.0138236869724453,0.0123380021939796,5.79224230706006,8.73727806671972,0.940786064865739,3.41936108775478,0.367383237214076,4.29646574557936,2.63255188001305,1.74019911066945,-0.0762852451031389,8.45178400115585,13.8457249110667,1.24727291305369,0.208091951023287,0.191398968252972,0.0153888560770118,1.00421446451127,3.40432577886434,0.672823691222551,0.337957632670773,0.602528678706762,0.251053616127818,0.181102136940552,0.430311368892311,0.289611288008262,0.000661847428188122,0.997364780772446,1.00194672229735,0.995426960912258,0.550184288545725,0.0579936464415294,0.391822065012746,1.05430599310126,1.05106610835949,0.612724978133888,0.405030370010377,-0.0177553481442649,-0.000338407068779434,0.963151065839432,0.0206662428360997,0.996941997905907,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22290604299333,0.782122241312509,0.462205049464635,0.26535417276317,0.347881559393285,0.531087883007604,-1.31540694169061,3.16293857694343,6.71874331509996
116,-0.00306798336461989,0.713719287486015,0.105405409912096,-0.0039398656686217,-0.00391846508564575,-0.00174471609363613,0.0246494627609896,0.0138412238462225,0.0123541286083383,5.78829562809764,8.70637140400949,0.937262180859114,3.40569377072605,0.36586279960034,4.28588088084356,2.6372150020811,1.72477254715182,-0.0761066683893593,8.45251814091321,13.7860664276376,1.24236666979581,0.208350031699728,0.190816032298295,0.0153483577257196,1.00273917591067,3.39525071020204,0.671835247860152,0.337218767852643,0.601643505546405,0.250684793977669,0.181342520965259,0.430247921312057,0.288986665095115,0.000656127111976953,0.997485893589541,1.00191667671856,0.995577693003846,0.549714926871312,0.0579429272016684,0.39234214592702,1.05428772184272,1.05104683108198,0.615326248069233,0.402431284280572,-0.0177575323498047,-0.000334934755355405,0.963151065839432,0.0206662428360997,0.997040571526537,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22215209196498,0.782674619662961,0.462205049464635,0.264887510296127,0.347118157013343,0.531041678449919,-1.31347641662066,3.13757633791812,6.72172242890177
117,-0.00309684773432951,0.715222390364492,0.105403638985716,-0.00393565327116863,-0.00391891801758093,-0.00182115722033838,0.0246771191924767,0.0138583087171265,0.0123698404492628,5.78439713678763,8.67645447097438,0.93385508165733,3.39247959202831,0.364394268805348,4.27566018969383,2.64184534132782,1.70974905148987,-0.0759342031238626,8.45327025976903,13.7282402482389,1.23762436333365,0.208602358193406,0.190250192214066,0.0153092159948391,1.00131224925366,3.38647237100896,0.67087920699995,0.336504059492136,0.600787349552194,0.250328062313414,0.181574576539818,0.43018614853222,0.288400469132668,0.000649519992685908,0.99760356524245,1.001887668027,0.995723968942561,0.54926161873941,0.0578941733703188,0.392844207890271,1.0542699276836,1.05102805604294,0.617880099006885,0.399879545060856,-0.0177596440677404,-0.00033115894689017,0.963151065839432,0.0206662428360997,0.997138291575515,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22142014681394,0.783208099483674,0.462205049464635,0.264434486298199,0.346374452033808,0.531005304402179,-1.31160354666697,3.11281362679929,6.72491865290714
118,-0.00312471635849135,0.716676056137057,0.105402254149479,-0.00393235911996959,-0.00391927220285682,-0.00189477118021264,0.0247040540482933,0.0138749514993701,0.0123851467474232,5.78054900734866,8.64749437464592,0.930560024103228,3.37970282676567,0.362975504992275,4.26578998106464,2.64644031421489,1.69511726776008,-0.0757676009103314,8.45403977406557,13.6721869393508,1.23303930093818,0.208849055836945,0.189700931226659,0.015271372753008,0.999932070690417,3.37798042948467,0.66995448736258,0.335812693410339,0.59995924241425,0.249983017672604,0.181798603334923,0.430126026315063,0.287850309165718,0.000642110099338028,0.997717893970005,1.00185966005972,0.995865921890233,0.548823831749988,0.0578472689974031,0.393328899252609,1.05425259991585,1.05100977205873,0.620386921522655,0.397374759489871,-0.0177616810125262,-0.000327110308475838,0.963151065839432,0.0206662428360997,0.997235064437377,0.292839188299341,0,0.462205049464635,0.67,0.1,1.025,0.5,0.6,0.25,0.005,0.975,0.8,0.1,1.22070954030249,0.783723303238411,0.462205049464635,0.263994705673894,0.345649952229253,0.530978161619432,-1.30978699986222,3.08863640697782,6.72831393585258
