Time,n_RoW,psi_o_RoW,psi_y_RoW,n_y_RoW,n_m_RoW,n_o_RoW,mu_o_RoW,mu_m_RoW,mu_y_RoW,s_o_RoW,s_m_RoW,s_y_RoW,h_m_RoW,h_y_RoW,a_RoW,a_o_RoW,a_m_RoW,a_y_RoW,z_o_RoW,z_m_RoW,z_y_RoW,c_o_RoW,c_m_RoW,c_y_RoW,y_RoW,k_RoW,w_RoW,inv_RoW,b_RoW,gov_RoW,e_RoW,t_RoW,tilde_R_RoW,g_RoW,q_RoW,tilde_s_m_RoW,tilde_s_y_RoW,tilde_s_o_RoW,Omega_m_RoW,Omega_y_RoW,eta_o_RoW,eta_m_RoW,eta_y_RoW,walras_RoW,gamma_RoW,phi_RoW,alpha,delta,beta,sigma,b_y,g_y,repl,x,omega,nu,w_indiv_RoW,t_indiv_RoW,e_indiv_RoW,c_y_indiv_RoW,c_m_indiv_RoW,c_o_indiv_RoW,a_y_indiv_RoW,a_m_indiv_RoW,a_o_indiv_RoW
235,-0.00469270919360208,0.839603681648412,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00465072114305065,0.0231549229696343,0.0132644232897711,0.0119048939250257,6.68095422221919,8.35906280590547,0.860037587639692,2.58551173050157,0.266004271343745,3.5526938655908,3.02117413678099,0.595788636581778,-0.0642689077719611,9.71986541323058,11.514067533114,1.0745655399817,0.225062734931194,0.152727465558553,0.0127925887702222,0.921391012338264,2.99985925818785,0.617331978266637,0.300460469993728,0.552834607402958,0.230347753084566,0.207325680700786,0.438308872833291,1.00137558476402,1.00028382726043,1.00109144772097,0.51520363201252,0.052229501751135,0.432566866236346,1.051181574586,1.04828797154473,0.850389662346709,0.167700527859216,-0.0180901902059252,-7.03682574757712e-17,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19822908828336,0.850748802218537,0.479291635313344,0.244930323692857,0.296440972207358,0.520295825913361,-1.23050968546841,1.1564138906678,6.98429392678051
236,-0.0046936654183061,0.83966423482438,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00465293484684126,0.023156038987228,0.0132651211356073,0.0119055371539381,6.68058372356876,8.35779903866045,0.859902153948294,2.58509368779791,0.265959976466821,3.55234804061393,3.02165374774772,0.594957047153011,-0.0642627542868044,9.71998484383608,11.5115563236767,1.07439057301429,0.225076348010418,0.152702189103955,0.0127911968859826,0.921339206916978,2.99954451646374,0.617297268634375,0.300434671187376,0.552803524150187,0.230334801729244,0.207328975490825,0.43830162959574,1.00138073666517,1.0002828662546,1.0010975599479,0.515187559594845,0.0522278723869091,0.432584568018246,1.05118090232256,1.04828726630262,0.85060746109368,0.167482757981729,-0.0180902190754087,1.18119313798761e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.1981990968878,0.850761283794254,0.479279638755121,0.244911314618069,0.296401157714373,0.520306004075774,-1.23043025399809,1.15483581866941,6.98511683297097
237,-0.00469459304553801,0.839722980779736,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00465508216771537,0.0231571235411011,0.0132657993055333,0.0119061622459108,6.68022322319317,8.35657157177923,0.859770610398421,2.58468785190777,0.265916971580717,3.55201213536175,3.02212104651612,0.594147868733012,-0.0642567798873801,9.72010170431488,11.5091159325338,1.07422064740872,0.225089596008971,0.15267762215496,0.0127898453169573,0.921288907926162,2.99923879060606,0.617263568310528,0.300409617463733,0.552773344755697,0.23032222698154,0.207332161403381,0.438294586269326,1.00138574474333,1.00028193398923,1.00110349964004,0.515171967819739,0.0522262917485078,0.432601740431754,1.05118024910163,1.04828658105916,0.850819459885751,0.167270787962131,-0.0180902478478825,-4.98207241261078e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19816994492703,0.850773360445512,0.479267977970814,0.244892847812094,0.296362441460291,0.520315974189847,-1.23035309871902,1.15330007424027,6.9859197595921
238,-0.00469549293225549,0.839779973451311,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00465716510544101,0.0231581775008559,0.013266458343324,0.0119067697021985,6.6798724622751,8.35537937116921,0.859642846166142,2.5842938674852,0.26587521925575,3.55168586780738,3.02257632680128,0.593360520394803,-0.0642509793887016,9.72021603528586,11.50674439361,1.07405561893611,0.225102488300826,0.152653745173913,0.0127885329029206,0.92124007178678,2.99894182473531,0.617230848097143,0.300385287462424,0.552744043072068,0.230310017946695,0.20733524209134,0.438287737483996,1.00139061292271,1.00028102960308,1.00110927158147,0.515156842285903,0.0522247583759792,0.432618399338118,1.0511796143933,1.048285915257,0.851025805575327,0.167064470924371,-0.018090276499697,1.94760980490444e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19814160937533,0.850785045461463,0.47925664375013,0.24487490800537,0.296324794011359,0.520325738908054,-1.23027815516431,1.15180557005103,6.98670313473872
239,-0.0046963659096362,0.83983526516618,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00465918559900613,0.0231592017127307,0.0132670987781513,0.0119073600105959,6.67953118825654,8.35422143198956,0.859518753563055,2.58391138952211,0.265834683146995,3.55136896387542,3.02301987619537,0.592594435435316,-0.0642453477552686,9.72032787740362,11.5044397944664,1.07389534747163,0.22511503403472,0.152630539148356,0.0127872585168499,0.921192656175106,2.99865337017036,0.617199079637321,0.300361660431404,0.552715593705064,0.230298164043776,0.207338221083013,0.438281078008431,1.00139534502386,1.00028015226082,1.00111488042677,0.515142169025178,0.0522232708532811,0.432634560121542,1.05117899768206,1.04828526835395,0.851226641598093,0.1668636634107,-0.0180903050087934,-9.13074640731793e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19811406782184,0.850796351690265,0.479245627128736,0.24485748035153,0.296288186690646,0.520335300932681,-1.23020536066695,1.15035124489363,6.98746737973523
240,-0.00469721278385925,0.839888906689707,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.0046611455284975,0.023160197000202,0.0132677211249592,0.0119079336457829,6.67919915470592,8.35309677782505,0.85939822794769,2.58354008304585,0.265795327962686,3.551061157219,3.02345197625971,0.591849061056045,-0.0642398800967598,9.72043727131819,11.5022002748599,1.07373969687759,0.225127242139027,0.152607985577311,0.0127860210639779,0.921146619986609,2.99837318522703,0.617168235391028,0.300338716209641,0.552687971991965,0.230286654996652,0.207341101786475,0.438274602746683,1.00139994476633,1.00027930115222,1.00112033070445,0.515127934489411,0.0522218278069504,0.432650237703639,1.05117839846639,1.04828463982257,0.851422108040381,0.166668225314247,-0.0180903333546272,5.10124333268633e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19808729845482,0.850807291553886,0.479234919381927,0.244840550415896,0.296252591559753,0.520344663009839,-1.23013465431039,1.14893606312125,6.98821290913227
241,-0.00469803433686256,0.839940947272155,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00466304671691931,0.0231611641645708,0.0132683258848305,0.0119084910696628,6.67887612118731,8.35200445988377,0.859281167639457,2.58317962282587,0.265757119433548,3.55076218900297,3.02387290261687,0.591123858049954,-0.0642345716638505,9.72054425763697,11.5000240253408,1.07358853489003,0.22513912132653,0.152586066457895,0.0127848194808708,0.92110192330089,2.99810103502243,0.617138288611596,0.300316435210371,0.552661153980534,0.230275480825223,0.207343887493736,0.438268306734878,1.00140441577116,1.00027847549145,1.00112562682022,0.515114125537745,0.0522204279048138,0.432665446557441,1.05117781625843,1.04828402914983,0.851612341705697,0.166478019812399,-0.0180903615180963,1.40893759767303e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19806128004613,0.850817877062398,0.479224512018454,0.244824104164268,0.296217981400928,0.520353827923811,-1.23006597688046,1.14755901409782,6.98894013071
242,-0.00469883132707705,0.839991434693901,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00466489093195499,0.0231621039855358,0.0132689135453442,0.0119090327316916,6.67856185313163,8.35094355621767,0.859167473835058,2.58282969308912,0.265720024283055,3.55047180769327,3.02428292504291,0.590418300494516,-0.0642294178441526,9.72064887688889,11.4979092858887,1.0734417330085,0.22515068009912,0.152564764272291,0.0127836527345346,0.921058527347626,2.9978366912847,0.61710921332291,0.300294798404775,0.552635116408576,0.230264631836907,0.207346581384774,0.438262185137987,1.00140876156336,1.00027767451629,1.00113077306021,0.515100729424283,0.052219069854738,0.432680200720979,1.05117725058359,1.04828343583666,0.851797476180433,0.166292913301038,-0.0180903894814707,-1.90226276239065e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19803599193625,0.850828119827792,0.479214396774502,0.244808127952027,0.296184329699571,0.520362798491703,-1.22999927081859,1.14621911165689,6.98964944548772
243,-0.00469960449013819,0.840040415309313,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.004666679887672,0.0231630172217529,0.0132694845809247,0.0119095590691998,6.67825612170965,8.34991317096502,0.85905705052725,2.58248998724381,0.265684010198542,3.55018976885217,3.02468230755963,0.589731875450817,-0.0642244141582709,9.72075116949026,11.4958543445841,1.07329916638907,0.225161926752402,0.152544061975042,0.0127825198215454,0.921016394473501,2.99757993216807,0.617080984297246,0.300273787306136,0.5526098366841,0.230254098618375,0.207349186531415,0.438256233246675,1.0014129855744,1.00027689748741,1.00113577359414,0.51508773378614,0.0522177524034178,0.432694513810442,1.05117670098022,1.04828285939765,0.851977641898718,0.166112775329609,-0.0180904172283263,8.46312528000784e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19801141401952,0.850838031077314,0.479204565607809,0.244792608513513,0.296151610627126,0.520371577558394,-1.22993448017627,1.14491539356996,6.99034124773928
244,-0.0047003545395758,0.840087934089299,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00466841524617279,0.0231639046113802,0.0132700394531827,0.0119100705077065,6.67795870370713,8.34891243361482,0.858949804425966,2.58216020761142,0.265649045803196,3.54991583493927,3.02507130852664,0.589064082668607,-0.0642195562559752,9.7208511757129,11.493857536316,1.07316071374039,0.225172869380213,0.152523942980665,0.0127814197672062,0.920975488110085,2.99733054207322,0.617053577033757,0.300253383954479,0.552585292866051,0.230243872027521,0.207351705901081,0.438250446474213,1.00141709114451,1.00027614368773,1.00114063247832,0.515075126631857,0.0522164743352021,0.432708399032941,1.05117616699927,1.04828229936064,0.85215296620642,0.165937478537061,-0.0180904447434805,-5.22854106813317e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19798752672984,0.850847621666357,0.479195010691936,0.244777532951693,0.296119799024346,0.520380167991773,-1.2298715505708,1.14364692102407,6.99101592501407
245,-0.00470108216748264,0.840134034662607,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467009861919343,0.0231647668726107,0.013270578611247,0.0119105674612252,6.67766938140206,8.34794049829203,0.858845644881665,2.58184006516668,0.265615100628855,3.54964977511807,3.02545018073333,0.588414434297218,-0.0642148399124818,9.72094893565405,11.4919172415234,1.07302625722276,0.225183515879065,0.152504391151595,0.0127803516247266,0.920935772742651,2.99708831147248,0.617026967737576,0.300233570901601,0.55256146364559,0.230233943185663,0.207354142360402,0.43824482035346,1.00142108152502,1.00027541242168,1.00114535365871,0.515062896330171,0.0522152344709549,0.432721869198875,1.05117564820394,1.04828175526639,0.852323573424282,0.165766898588649,-0.0180904720129315,4.23687968994262e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19796431102667,0.850856902090908,0.47918572441067,0.244762888728112,0.296088870384938,0.520388572678247,-1.22981042914212,1.14241277810861,6.9916738581633
246,-0.00470178804516257,0.840178759355873,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467173156965217,0.0231656047041916,0.0132711024920898,0.0119110503325635,6.67738794244358,8.34699654306294,0.85874448381085,2.58152927928516,0.26558214508962,3.54939136506799,3.02581917149059,0.587782454602244,-0.0642102610248442,9.72104448920797,11.4900318849711,1.07289568235005,0.2251938739525,0.152485390786417,0.0127793144744269,0.920897213879879,2.99685303674006,0.617001133299519,0.300214331196565,0.552538328327927,0.23022430346997,0.207356498678703,0.438239350533911,1.00142495988064,1.00027470301461,1.00114994097377,0.515051031599129,0.0522140316669524,0.432734936733919,1.05117514416937,1.04828122666825,0.852489584910181,0.165600914113619,-0.0180904990237993,5.12957651329437e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19794174838143,0.850865882499578,0.479176699352572,0.244748663653093,0.296058800839561,0.520396794518507,-1.22975106451097,1.14121207131126,6.99231542137101
247,-0.00470247282375885,0.84022214923249,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467331561314854,0.0231664187859312,0.0132716115208422,0.0119115195136141,6.67711417973326,8.34607976926038,0.858646235623718,2.58122757749834,0.265550150456241,3.54914038680166,3.0261785227222,0.587167679687908,-0.0642058156084468,9.72113787603946,11.4881999345575,1.07276887789448,0.225203951115365,0.152466926608415,0.0127783074229644,0.920859778024444,2.99662451998699,0.616976051276377,0.300195648371588,0.552515866814666,0.230214944506111,0.207358777531365,0.438234032778814,1.00142872929165,1.00027401481212,1.00115439815733,0.515039521495536,0.0522128648138123,0.432747613690652,1.05117465448233,1.04828071313179,0.8526511191205,0.16543940664377,-0.0180905257642701,1.05119848639616e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19791982076413,0.850874572705218,0.479167928305654,0.244734845876222,0.296029567140191,0.520404836423549,-1.22969340673799,1.14004392902302,6.99294098218978
248,-0.00470313713486324,0.840264244130304,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467485221941544,0.0231672097791931,0.0132721061111037,0.0119119753856397,6.67684789130819,8.34518940082814,0.858550817153861,2.58093469525605,0.265519088831253,3.54889662848728,3.02652847105587,0.586569657225006,-0.0642014997936012,9.721229135559,11.4864199001542,1.0726457357941,0.225213754698007,0.1524489837544,0.0127773296025823,0.920823432644442,2.99640256890061,0.616951699871776,0.300177506428342,0.552494059586665,0.230205858161111,0.207360981503066,0.438228862962348,1.00143239275605,1.00027334717946,1.00115872884133,0.515028355404721,0.0522117328354575,0.432759911759822,1.05117417874089,1.04828021423451,0.852808291670624,0.165282260552918,-0.018090552223542,-5.87930923749059e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19789851063047,0.85088298219615,0.479159404252188,0.24472142387707,0.296001146644834,0.520412701310927,-1.22963740728408,1.13890750105218,6.99355090158067
249,-0.00470378159110644,0.840305082698194,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467634281372542,0.0231679783273782,0.0132725866652429,0.0119124183195506,6.67658888022617,8.34432468368389,0.858458147589964,2.58065037569565,0.26548893312485,3.54865988427604,3.02686924791393,0.585987946184355,-0.0641973098222394,9.72131830689958,11.484690332477,1.07252615106295,0.22522329185039,0.152431547763834,0.01277638017038,0.92078814614565,2.99618699658865,0.616928057917586,0.300159889824632,0.55247288768739,0.230197036536413,0.207363113090909,0.438223837066866,1.0014359531917,1.00027269950094,1.00116293655854,0.515017523030623,0.05221063468811,0.432771842281267,1.05117371655414,1.04827972956552,0.852961215394536,0.165129362997238,-0.018090578391774,8.6985217725013e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19787780090912,0.85089112014701,0.479151120363649,0.244708386456171,0.295973517302576,0.520420392101234,-1.22958301897179,1.13780195814718,6.99414553395714
250,-0.00470440678673059,0.840344702431556,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467778877825276,0.0231687250563956,0.0132730535746918,0.0119128486761753,6.67633695445285,8.34348488509998,0.858368148409421,2.58037436941833,0.265459657031463,3.54842995413434,3.0272010796034,0.585422116575644,-0.0641932420447042,9.72140542889495,11.4830098219865,1.07241002170378,0.225232569546135,0.152414604568221,0.0127754583076037,0.920753887844574,2.9959776214276,0.616905104855865,0.300142783461471,0.552452332706745,0.230188471961144,0.207365174707444,0.438218951180202,1.00143941343831,1.00027207117934,1.00116702474517,0.515007014386172,0.0522095693593164,0.432783416254512,1.05117326754189,1.04827925872518,0.853110000403518,0.164980603856519,-0.0180906042600366,5.77421350005883e-16,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19785767498942,0.850898995429232,0.47914306999577,0.244695722726241,0.295946657638986,0.520427911714806,-1.22953019594768,1.13672649152827,6.99472522723274
251,-0.0047050132981442,0.840383139706731,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00467919145339324,0.0231694505751203,0.0132735072202315,0.0119132668065244,6.67609192675102,8.34266929310225,0.858280743313872,2.5801064342717,0.265431235007023,3.54820664368068,3.0275241874057,0.584871749191611,-0.0641892929166308,9.72149054005962,11.481376997818,1.07229724862322,0.225241594586479,0.152398140480775,0.0127745632189584,0.920720627942283,2.99577426691531,0.616882820721329,0.300126172670502,0.552432376765369,0.230180156985571,0.207367168683574,0.438214201493035,1.00144277625951,1.00027146163536,1.00117099674346,0.514996819783966,0.0522085358670025,0.432794644349031,1.05117283133439,1.04827880132489,0.853254754143953,0.164835875676311,-0.0180906298202647,-1.93742125223974e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19783811670935,0.850906616621165,0.479135246683739,0.244683422103632,0.29592054674183,0.520435263068622,-1.22947889364583,1.13568031242786,6.9952903228722
252,-0.00470560168446019,0.840420429814399,0.101376423817342,-0.00472471523653173,-0.00472471523653162,-0.00468055213904173,0.0231701554758417,0.0132739479722726,0.0119136730520489,6.67585361457161,8.3418772158852,0.85819585816651,2.57984633513901,0.265403642246896,3.54798976402714,3.02783878766561,0.584336435357446,-0.0641854589959192,9.72157367857001,11.47979052674,1.07218773554942,0.225250373604162,0.152382142186354,0.0127736941319381,0.920688337498987,2.99557676152774,0.616861186124321,0.300110043201784,0.552413002499392,0.230172084374747,0.207369097271369,0.438209584296319,1.00144604434479,1.00027087030712,1.00117485580412,0.514986929827238,0.0522075332585577,0.432805536914205,1.05117240757204,1.04827835698671,0.853395581454234,0.164695073610978,-0.0180906550652124,1.07623688353464e-15,0.965571111871347,0.0197963100292335,0.67,0.1,1.025,0.5,0.6,0.25,0.4,0.005,0.975,0.8,1.19781911034375,0.850913992017865,0.4791276441375,0.244671474300011,0.295895164247127,0.520442449073413,-1.22942906875222,1.13466265163947,6.99584115594579
